name,year,geoid,data_id,deltap,deltapcp,HPI,geo,ua,popu,area,popdse,logpop,logpopdse
45091_2015,2015,45091,127,0.7982792594376322,0.2164617697270637,0.3123745840245145,1.8181381886863237,0.46566968815612403,-0.33002718223414884,-0.3190074813407596,-0.22309861074109535,-0.0001653112503750758,0.15852528367951685
39103_2015,2015,39103,128,0.10245894406398036,0.2641720075645939,-0.6633157629617753,-0.25684302352431987,0.9609668427272016,-0.42385672311419614,-0.444257909563647,-0.09445391849950079,-0.2982353179853643,0.3159138019942326
45057_2015,2015,45057,129,1.2779034528550923,0.4397861880572203,0.23184841632525066,1.7811243917880633,0.3599842368880225,-0.5374469158322566,-0.3835300115765101,-0.6986387844137312,-0.9055137881507836,-0.7696450229735557
17019_2015,2015,17019,130,-0.3829064000306571,-0.4078980506673107,0.7183147170838192,-0.8928387861626635,1.1140133098510958,-0.38313119003650076,-0.18036558447061793,-0.5724332855045556,-0.15578451880370175,-0.43766584778978573
37109_2015,2015,37109,131,0.18421213095813527,-0.06961348807122213,0.44143707198086984,1.150597729388465,0.4675104665857405,-0.543476843679989,-0.4975803024242705,-0.44681864731300985,-0.9541043668796919,-0.18437379743352864
32003_2015,2015,32003,132,0.2013837980761716,-0.312563580410233,0.7067321861133772,-1.1339381851666925,1.3420238602972636,2.0076906701896657,3.0783736328990665,-0.4526479555173627,1.796234721005842,-0.19491749111060608
39153_2015,2015,39153,133,-0.2249287823388967,0.04306661070142645,-0.9622553718179472,0.01575273695789039,0.7897490777667281,0.034720105069514076,-0.4456498871507783,1.916910097933965,0.6482270158809393,1.5520216251992078
4013_2015,2015,4013,134,0.16676042402191535,-0.24670354467996272,1.9835683383311615,-1.1242285152277156,1.1257878676032962,4.583168565105515,3.5992443343079907,-0.013983157390809083,2.3683062832668593,0.4039716053656141
37119_2015,2015,37119,135,0.8261613269577539,0.3471464067470417,0.8446194595710208,1.8335690081133276,1.477581515860181,0.6520156227988323,-0.3860934555535099,3.2780494766383357,1.1929691119066332,1.9646508353988952
42003_2015,2015,42003,136,-0.124094287983469,0.17970862894750278,1.5153031576690013,-0.2597778200027684,1.3734365084081006,0.8983670894283989,-0.29651532696464067,2.751041106752836,1.3395866387365116,1.8227394961406704
39093_2015,2015,39093,137,-0.15285475630255685,-0.03167155297241606,-1.2264473877627928,-0.3951910175054568,0.7500441053081957,-0.26234948986034795,-0.2145769965898846,-0.29326146510665557,0.16388874745259435,0.06207670087426054
36019_2015,2015,36019,138,0.16671262011345508,0.6182556327092685,1.8881503450984713,-1.031079132248753,-0.9415271055604325,-0.5432058920646134,-0.12518262737172894,-0.8872535551969835,-0.9518598273008047,-1.5951604433807074
42029_2015,2015,42029,139,-0.2628482693219444,-0.21920655407489553,2.0894657643466314,-0.8666260897231504,-0.2631403802814008,0.002069181011134925,-0.28956462647994075,0.5092948008456597,0.6067266500948564,0.849684224025843
39133_2015,2015,39133,140,-0.2480792502106808,-0.031399276223755546,-0.7234346141893077,-0.01763599792778938,-0.915540484828293,-0.4415689305637452,-0.40566383501910974,-0.31765586015410524,-0.3685853120722522,0.026447110274254722
55025_2015,2015,55025,141,0.41129783039102796,0.22097523332042124,1.294131971042941,-0.9996083339545022,1.4580118188118765,0.011733121959529177,-0.06971024914795686,-0.08075609165228022,0.6192240522063942,0.33141246501271376
39035_2015,2015,39035,142,-0.5167675032448162,-0.17959236325500386,-1.1999730312589256,-0.1930202204159888,-0.8826753063877844,0.9303067654964174,-0.06640717336770617,1.2677560750336698,1.3568567236667766,1.282319434439201
37071_2015,2015,37071,143,0.29403942905530056,0.1539891970960657,-0.3246646193498008,1.2532403036659217,0.7649078293700246,-0.3773847578604112,-0.47149105717957224,0.2965257819885372,-0.1374905712583229,0.689675105508356
39055_2015,2015,39055,144,-0.32769976493551733,-0.10874476204277081,-0.6368414064579069,-0.19003137873742584,0.31353605639484716,-0.5270855253553958,-0.4508824369779311,-0.524361986353499,-0.82804937067199,-0.3336963606014584
