GeoFIPS,GeoName,income2010,income2011,income2012,income2013,income2014,income2015,incomePer2010,incomePer2011,incomePer2012,incomePer2013,incomePer2014,incomePer2015,pop2010,pop2011,pop2012,pop2013,pop2014,pop2015
34033,"Salem, NJ",2645574,2738705,2703396,2702049,2742157,2843410,40086,41476,41175,41530,42402,44304,65998,66031,65656,65062,64670,64180
34035,"Somerset, NJ",22564679,23497219,24866212,26067284,27579794,28850320,69608,71898,75656,78695,82913,86468,324170,326815,328674,331244,332634,333654
34037,"Sussex, NJ",7029381,7252608,7439461,7449365,7715169,7973490,47236,48972,50592,51084,53207,55497,148815,148097,147048,145826,145004,143673
34039,"Union, NJ",27436814,28692277,29839027,30434420,32049400,33396484,51020,53064,54767,55402,57950,60089,537770,540707,544840,549340,553049,555786
34041,"Warren, NJ",4783404,4936110,5040413,5056449,5217309,5439851,44009,45643,46871,47380,48826,50902,108691,108145,107538,106721,106855,106869
35000,New Mexico state total*,68361950,72175501,73822778,72465608,76449091,79104093,33109,34729,35410,34724,36656,37938,2064741,2078226,2084792,2086890,2085567,2085109
35001,"Bernalillo, NM",23369989,24598846,24712276,24260851,25742024,26934446,35190,36743,36722,35945,38100,39804,664117,669492,672948,674942,675647,676685
35003,"Catron, NM",97775,107457,108985,105675,110737,112466,26185,28988,29916,29568,31335,32542,3734,3707,3643,3574,3534,3456
35005,"Chaves, NM",2030423,2235874,2274805,2224297,2430002,2398143,30883,34041,34579,33707,36909,36466,65746,65681,65786,65989,65837,65764
35006,"Cibola, NM*",635443,657758,667735,662672,683857,723090,23265,23901,24433,24140,25066,26459,27313,27520,27329,27451,27282,27329
35007,"Colfax, NM",438533,486280,475408,444842,460111,463322,31928,35716,35945,34098,36275,37323,13735,13615,13226,13046,12684,12414
35009,"Curry, NM",1772743,1893991,1988265,2047980,2178107,2100805,36209,38118,39206,40449,42662,41684,48959,49688,50713,50631,51055,50398
35011,"De Baca, NM",61676,82620,79221,70753,79742,76919,30563,41960,40878,37455,43646,42078,2018,1969,1938,1889,1827,1828
35013,"Do¤a Ana, NM",6163372,6361284,6520400,6272697,6518834,6907477,29321,29868,30408,29305,30453,32233,210202,212982,214428,214051,214059,214295
35015,"Eddy, NM",2324844,2459342,2757748,2649279,2926464,3086680,43127,45504,50676,47669,51720,53609,53907,54047,54419,55577,56583,57578
35017,"Grant, NM",884954,940525,964373,981160,1014723,1024897,30103,31995,32879,33536,34988,35824,29398,29396,29331,29257,29002,28609
35019,"Guadalupe, NM",118853,129136,128459,122359,131486,134948,25326,27765,27847,26868,29594,30873,4693,4651,4613,4554,4443,4371
35021,"Harding, NM",23150,31715,35409,25206,34805,30537,33697,44732,50875,36743,51411,43749,687,709,696,686,677,698
35023,"Hidalgo, NM",130765,145842,154367,159927,160686,158161,26940,30108,32254,34661,35339,35759,4854,4844,4786,4614,4547,4423
35025,"Lea, NM",2082727,2321789,2528481,2538993,2639970,2491168,32228,35678,38161,37175,37752,34998,64625,65077,66258,68298,69930,71180
35027,"Lincoln, NM",634368,673941,729593,699084,746836,768750,31001,33048,36118,34989,37982,39585,20463,20393,20200,19980,19663,19420
35028,"Los Alamos, NM",1089173,1144331,1143620,1090550,1121515,1161661,60469,62951,62947,61102,63298,65317,18012,18178,18168,17848,17718,17785
35029,"Luna, NM",677542,693532,692190,677076,698276,731963,26984,27586,27691,27409,28401,29854,25109,25141,24997,24703,24586,24518
35031,"McKinley, NM",1719000,1784717,1797286,1739705,1808887,1890080,23957,24283,24719,23757,24495,24640,71753,73497,72709,73230,73846,76708
35033,"Mora, NM",194546,199982,183824,181231,200258,224440,39833,41802,39295,38824,43705,48834,4884,4784,4678,4668,4582,4596
35035,"Otero, NM",2022483,2127184,2145376,2103183,2144811,2192063,31427,32480,32505,31980,33014,34058,64354,65493,66002,65766,64966,64362
35037,"Quay, NM",270819,278146,276912,276310,294359,297296,29875,30633,31424,31822,34786,35162,9065,9080,8812,8683,8462,8455
35039,"Rio Arriba, NM",1199985,1231164,1240548,1169133,1204521,1272889,29771,30533,30824,29209,30351,32254,40307,40322,40246,40027,39686,39465
35041,"Roosevelt, NM",619784,703054,697404,681718,745614,696299,30968,34369,34287,34091,37991,36417,20014,20456,20340,19997,19626,19120
35043,"Sandoval, NM",4456103,4700084,4859428,4831387,5017133,5280960,33669,35019,35890,35388,36447,37885,132351,134215,135397,136528,137654,139394
35045,"San Juan, NM",3952807,4228790,4326293,4225175,4395955,4485478,30373,33033,33705,33384,35454,37777,130140,128016,128359,126564,123990,118737
35047,"San Miguel, NM",825093,848440,858410,821234,862874,907830,28063,28916,29572,28614,30487,32461,29401,29342,29028,28700,28303,27967
35049,"Santa Fe, NM",6145472,6509790,6821679,6823197,7256419,7536011,42540,44773,46620,46368,49037,50684,144462,145395,146326,147154,147977,148686
35051,"Sierra, NM",356712,367686,375689,361230,388368,403737,29669,30577,31629,31256,34272,35786,12023,12025,11878,11557,11332,11282
35053,"Socorro, NM",495033,513435,528639,521894,551128,563928,27797,28816,30167,29765,31784,32680,17809,17818,17524,17534,17340,17256
35055,"Taos, NM",945418,994647,1026632,1019993,1085591,1136428,28733,30192,31271,30916,32856,34535,32904,32944,32830,32992,33041,32907
35057,"Torrance, NM",400048,418243,419877,409997,434382,445246,24424,25489,26112,26109,27870,28753,16379,16409,16080,15703,15586,15485
35059,"Union, NM",114802,136813,145380,140615,150466,138370,25259,30869,32847,32192,35246,32937,4545,4432,4426,4368,4269,4201
35061,"Valencia, NM*",2107515,2169063,2158066,2126205,2230150,2327605,27449,28203,28145,27856,29409,30733,76778,76908,76678,76329,75833,75737
36000,New York state total,934270262,991352307,1053660783,1072125105,1119433988,1161414144,48151,50778,53739,54447,56683,58670,19402920,19523202,19606981,19691032,19748858,19795791
36001,"Albany, NY",14168487,14761737,15460595,15733345,16780909,17539410,46596,48398,50456,51119,54355,56692,304069,305010,306419,307776,308729,309381
36003,"Allegany, NY",1403515,1447510,1497090,1501168,1569623,1613885,28672,29647,31023,31257,32850,34004,48951,48825,48258,48026,47781,47462
36005,"Bronx, NY",41031081,42156711,42652082,43386565,45046680,47217421,29556,30107,30138,30359,31244,32442,1388264,1400221,1415240,1429123,1441757,1455444
36007,"Broome, NY",7087933,7254021,7467888,7458290,7512596,7790742,35372,36383,37569,37626,38035,39634,200382,199379,198779,198222,197516,196567
36009,"Cattaraugus, NY",2658623,2662066,2732060,2734357,2802419,2889337,33125,33338,34416,34605,35637,37080,80260,79851,79383,79016,78638,77922
36011,"Cayuga, NY",2594473,2736238,2861752,2890509,2968596,2995037,32489,34275,35928,36471,37655,38257,79858,79831,79653,79255,78836,78288
36013,"Chautauqua, NY",4195205,4370224,4454120,4483485,4604792,4767434,31133,32549,33383,33713,34945,36454,134750,134264,133424,132991,131773,130779
36015,"Chemung, NY",3115700,3254182,3320659,3322573,3399343,3495794,35020,36565,37195,37533,38863,40149,88969,88997,89277,88523,87469,87071
36017,"Chenango, NY",1569761,1646179,1727453,1760178,1808915,1855106,31181,32780,34638,35574,36667,37980,50344,50219,49872,49479,49333,48844
36019,"Clinton, NY",2888460,2902052,2997424,3038263,3121530,3270634,35196,35455,36615,37162,38206,40253,82068,81851,81863,81757,81702,81251
36021,"Columbia, NY",2625787,2725480,2852301,2889857,3006356,3121025,41666,43510,45600,46388,48506,50741,63020,62640,62551,62298,61979,61509
36023,"Cortland, NY",1560679,1619613,1685228,1697964,1730860,1807127,31679,32702,34262,34597,35375,37265,49265,49527,49187,49078,48929,48494
36025,"Delaware, NY",1452352,1501940,1555936,1594828,1651667,1666057,30329,31515,32880,34022,35446,36177,47886,47658,47322,46876,46597,46053
36027,"Dutchess, NY",12443775,12967389,13552184,13645443,13988676,14468595,41793,43475,45589,45950,47198,48921,297745,298274,297270,296963,296380,295754
36029,"Erie, NY",36372087,38005857,39731519,40250786,41471674,43164184,39575,41314,43166,43666,44922,46786,919077,919924,920431,921794,923193,922578
36031,"Essex, NY",1362728,1405489,1483495,1510193,1544489,1570297,34684,35601,37923,38869,39980,40810,39290,39479,39119,38853,38632,38478
36033,"Franklin, NY",1641422,1692898,1757941,1771548,1794397,1829491,31793,32826,33946,34567,35093,36113,51628,51572,51787,51249,51133,50660
36035,"Fulton, NY",1870548,1908195,1938668,1962238,2008070,2092716,33723,34523,35220,35974,37068,38760,55468,55273,55045,54546,54173,53992
36037,"Genesee, NY",2084167,2160545,2213230,2247166,2310248,2388827,34719,36007,36970,37839,39091,40532,60029,60004,59865,59387,59099,58937
36039,"Greene, NY",1703095,1774033,1846221,1880421,1953346,2009937,34674,36211,37932,38889,40763,42203,49118,48992,48672,48353,47919,47625
36041,"Hamilton, NY",198421,205193,211348,217916,236109,244527,41047,42474,44095,45800,50172,51895,4834,4831,4793,4758,4706,4712
36043,"Herkimer, NY",2104482,2188993,2262148,2290338,2296088,2344989,32656,33873,35044,35686,36037,37163,64444,64623,64552,64181,63715,63100
36045,"Jefferson, NY",4821231,5039013,5082740,5005369,5059923,5078352,41359,42641,42085,41994,42533,43170,116570,118172,120772,119192,118964,117635
36047,"Kings, NY",88905356,94741509,98584097,101980295,107514686,112702613,35416,37230,38300,39222,41025,42743,2510335,2544744,2573998,2600098,2620720,2636735
36049,"Lewis, NY",964882,1059910,1044344,1076133,1101666,1074416,35654,39133,38319,39631,40544,39857,27062,27085,27254,27154,27172,26957
36051,"Livingston, NY",2136840,2239254,2319272,2305361,2363120,2456344,32753,34508,35753,35596,36489,37955,65241,64890,64869,64764,64763,64717
36053,"Madison, NY",2467199,2566905,2648187,2670809,2765327,2827407,33598,35176,36529,36809,38271,39352,73433,72974,72496,72559,72257,71849
36055,"Monroe, NY",30937578,32427418,34197629,33730384,34394753,35970644,41534,43374,45671,44949,45838,47986,744874,747615,748789,750414,750362,749600
36057,"Montgomery, NY",1747875,1778339,1796894,1818694,1833090,1929698,34760,35621,36063,36541,36862,38872,50284,49924,49827,49771,49729,49642
36059,"Nassau, NY",86936997,91049721,98754888,98274786,102728308,105860697,64787,67581,73102,72536,75609,77762,1341882,1347270,1350924,1354842,1358673,1361350
36061,"New York, NY",180534909,203476641,224861298,235168857,250806589,257709547,113643,126400,138386,144154,153214,156708,1588609,1609789,1624885,1631375,1636966,1644518
36063,"Niagara, NY",7581435,7936431,8155531,8245138,8446229,8794139,35020,36799,37974,38490,39570,41355,216489,215669,214767,214214,213449,212652
36065,"Oneida, NY",8450470,8641957,8846252,8884893,8960180,9226571,35984,36889,37806,38009,38411,39684,234837,234267,233991,233760,233272,232500
36067,"Onondaga, NY",18692092,19418501,20411776,20502619,21094572,22033688,39986,41508,43664,43706,45010,47034,467464,467824,467471,469101,468659,468463
36069,"Ontario, NY",4266109,4509462,4695919,4815528,5015698,5248011,39421,41463,43163,44073,45771,47900,108219,108759,108795,109262,109583,109561
36071,"Orange, NY",14815399,15519018,16120119,16477702,16920593,17565599,39674,41462,43099,43945,45002,46513,373428,374293,374026,374958,375994,377647
36073,"Orleans, NY",1301270,1346455,1366649,1391947,1403087,1468822,30370,31531,32180,32889,33451,35324,42847,42703,42469,42323,41944,41582
36075,"Oswego, NY",3890783,3976966,4108876,4109856,4226618,4396551,31857,32592,33798,33871,34978,36593,122132,122021,121572,121339,120835,120146
36077,"Otsego, NY",2039780,2106611,2184633,2197560,2254387,2321945,32792,33986,35335,35675,36989,38293,62203,61985,61826,61599,60948,60636
36079,"Putnam, NY",5009577,5247819,6128224,5467134,5655367,5859281,50199,52527,61501,54893,56980,59160,99795,99907,99644,99596,99252,99042
36081,"Queens, NY",81957303,85481019,88524249,90311707,93820120,98918516,36661,37804,38825,39217,40397,42288,2235573,2261144,2280072,2302881,2322450,2339150
36083,"Rensselaer, NY",6214323,6369260,6543813,6712484,6867453,7183544,38993,39875,40992,42010,42899,44823,159372,159731,159636,159784,160083,160266
36085,"Richmond, NY",20205062,20982548,21560071,21706625,22602255,23804269,43022,44539,45787,45933,47755,50161,469645,471102,470874,472570,473301,474558
36087,"Rockland, NY",15042941,15704681,16515488,16492949,17095666,17879277,48140,49729,51972,51460,52875,54838,312484,315807,317775,320498,323323,326037
36089,"St. Lawrence, NY",3323590,3449614,3551594,3623532,3692054,3761144,29722,30670,31543,32289,33038,33882,111822,112477,112595,112222,111753,111007
36091,"Saratoga, NY",10815098,11400713,12057541,12341164,12761964,13343971,49140,51548,54184,55040,56795,58979,220088,221165,222531,224221,224704,226249
36093,"Schenectady, NY",6633373,6687601,6858305,7062280,7213784,7452800,42825,43241,44280,45589,46565,48206,154896,154658,154885,154912,154919,154604
36095,"Schoharie, NY",1004522,1033593,1060700,1075144,1107125,1127815,30732,31649,33073,33758,34974,35998,32687,32658,32071,31849,31656,31330
36097,"Schuyler, NY",601836,632370,654033,666386,690263,711516,32869,34190,35208,36036,37717,39124,18310,18496,18576,18492,18301,18186
36099,"Seneca, NY",1092746,1133823,1174277,1182245,1193173,1235601,31004,32066,33189,33531,34198,35472,35245,35359,35381,35258,34890,34833
36101,"Steuben, NY",3506577,3607806,3669793,3755771,3839672,3928927,35423,36338,37033,37942,39050,40243,98991,99286,99094,98987,98326,97631
36103,"Suffolk, NY",75159979,78359941,82659076,83068727,85928438,89320692,50278,52217,55106,55295,57196,59484,1494878,1500649,1500001,1502288,1502342,1501587
36105,"Sullivan, NY",2682431,2757112,2851319,2880748,2981743,3148783,34642,35753,37051,37447,39353,42053,77433,77116,76956,76929,75770,74877
36107,"Tioga, NY",1806443,1865623,1906596,1909519,1928162,1979772,35369,36565,37846,38031,38617,40033,51074,51022,50378,50210,49930,49453
36109,"Tompkins, NY",3564017,3738020,3928047,3992408,4098867,4311980,35019,36604,38087,38254,39139,41095,101774,102120,103133,104367,104727,104926
36111,"Ulster, NY",6913261,7175677,7389414,7446984,7710579,8002232,37897,39281,40637,41131,42650,44422,182421,182676,181839,181054,180787,180143
36113,"Warren, NY",2692239,2786748,2865908,2919357,2955846,3068102,40988,42421,43807,44813,45507,47429,65684,65693,65421,65146,64954,64688
36115,"Washington, NY",1975600,2077245,2125650,2159924,2222825,2275293,31214,32929,33719,34424,35621,36563,63292,63083,63041,62744,62402,62230
36117,"Wayne, NY",3282238,3403460,3461048,3561153,3617570,3797196,35009,36492,37209,38526,39358,41524,93755,93267,93017,92434,91914,91446
36119,"Westchester, NY",72034357,76022402,84420938,84488001,88497294,91028734,75775,79416,87794,87207,90999,93229,950636,957270,961577,968826,972504,976396
36121,"Wyoming, NY",1337224,1422853,1462820,1504901,1563471,1556070,31772,33958,35048,36350,37968,37941,42088,41900,41738,41400,41179,41013
36123,"Yates, NY",792539,831723,851433,872600,894088,911013,31265,32762,33716,34717,35604,36371,25349,25387,25253,25135,25112,25048
37000,North Carolina state total,337729995,352009519,376200549,372140736,391300375,409338338,35331,36474,38596,37798,39365,40759,9558979,9651025,9747021,9845432,9940387,10042802
37001,"Alamance, NC",4802922,5007334,5194830,5205578,5423799,5672514,31686,32739,33772,33609,34689,35839,151581,152947,153822,154886,156357,158276
37003,"Alexander, NC",1019680,1039728,1089916,1112409,1190536,1255806,27376,28011,29476,30060,31863,33645,37247,37118,36976,37006,37364,37325
37005,"Alleghany, NC",312191,320153,323978,328423,342852,354495,28012,29039,29649,30161,31518,32712,11145,11025,10927,10889,10878,10837
37007,"Anson, NC",723156,731615,759273,757310,803061,834395,26910,27590,28847,29174,30743,32392,26873,26517,26321,25958,26122,25759
37009,"Ashe, NC",769583,780043,810126,803658,827820,851635,28241,28708,29842,29621,30546,31519,27251,27172,27147,27131,27101,27020
37011,"Avery, NC",468037,479737,497954,499535,530235,547618,26398,27011,28262,28256,29913,30958,17730,17761,17619,17679,17726,17689
37013,"Beaufort, NC",1575592,1619091,1717144,1732203,1753077,1799907,32975,33949,36145,36514,36897,37773,47781,47692,47507,47440,47513,47651
37015,"Bertie, NC",592337,568544,617739,621685,640187,641295,27873,27111,30003,30434,31372,31749,21251,20971,20589,20427,20406,20199
37017,"Bladen, NC",1028129,1046854,1067720,1077573,1105496,1121560,29235,29909,30584,30938,32004,32681,35168,35001,34911,34830,34542,34318
37019,"Brunswick, NC",3405071,3574233,3756974,3924028,4204982,4457288,31476,32404,33468,34006,35360,36307,108181,110301,112255,115391,118919,122765
37021,"Buncombe, NC",8154374,8585242,9155744,9225578,9846703,10378772,34151,35572,37486,37257,39340,40994,238776,241345,244243,247618,250297,253178
37023,"Burke, NC",2450364,2492065,2584080,2571128,2676314,2794772,27020,27472,28714,28764,30136,31458,90687,90712,89995,89386,88807,88842
37025,"Cabarrus, NC",6033344,6354002,6656933,6827689,7283222,7799648,33772,35047,36099,36419,37947,39640,178649,181299,184409,187477,191929,196762
37027,"Caldwell, NC",2233954,2290297,2393724,2360863,2439534,2541292,26928,27842,29221,28830,29957,31263,82959,82261,81919,81890,81434,81287
37029,"Camden, NC",375089,394084,403907,403604,410537,426292,37573,39244,40262,39819,39912,41351,9983,10042,10032,10136,10286,10309
37031,"Carteret, NC",2608338,2695805,2831118,2823748,2941952,3044352,39107,40023,41801,41255,42804,44199,66697,67356,67729,68447,68730,68879
37033,"Caswell, NC",616781,627496,655778,671558,693657,715391,26040,26624,28300,28907,30217,31184,23686,23569,23172,23232,22956,22941
37035,"Catawba, NC",5273385,5436828,5702326,5661950,5918313,6243298,34176,35271,36908,36592,38277,40265,154303,154143,154499,154734,154618,155056
37037,"Chatham, NC",2809997,2955704,3153470,3223661,3511811,3676829,44057,45347,47945,48354,51186,51839,63781,65179,65772,66668,68609,70928
37039,"Cherokee, NC",702168,712731,742113,736682,758336,797895,25600,26263,27508,27206,27996,29358,27428,27138,26978,27078,27087,27178
37041,"Chowan, NC",441650,472675,489957,488768,494341,503163,29950,31914,33269,33173,33822,34956,14746,14811,14727,14734,14616,14394
37043,"Clay, NC",278601,280907,286697,287486,306838,323685,26328,26347,26877,27047,28898,30242,10582,10662,10667,10629,10618,10703
37045,"Cleveland, NC",2827636,2909928,3019007,2997792,3118566,3265967,28857,29828,30983,30903,32148,33712,97989,97558,97440,97006,97007,96879
37047,"Columbus, NC",1591744,1617607,1667691,1699588,1703743,1715656,27479,27981,28967,29746,29923,30262,57925,57811,57572,57136,56938,56694
37049,"Craven, NC",3788298,3923901,4035997,3986987,4099858,4195496,36447,37476,38319,38183,39289,40555,103939,104705,105327,104419,104350,103451
37051,"Cumberland, NC",10818511,11306461,11563587,11567254,11780298,12179768,33792,34911,35785,35444,36157,37611,320150,323865,323143,326354,325814,323838
37053,"Currituck, NC",834836,883179,931193,934519,982597,1036677,35280,36953,38748,38394,39419,41035,23663,23900,24032,24340,24927,25263
37055,"Dare, NC",1366380,1435745,1539994,1576997,1650042,1733289,40204,41989,44685,45169,47033,48602,33986,34193,34463,34913,35083,35663
37057,"Davidson, NC",4956744,5136034,5296445,5284070,5553980,5773793,30431,31444,32391,32262,33852,35073,162884,163340,163516,163788,164067,164622
37059,"Davie, NC",1486726,1573306,1633110,1620504,1683250,1759290,36015,38054,39519,39058,40735,42136,41281,41344,41325,41490,41322,41753
37061,"Duplin, NC",1678003,1692693,1785084,1851108,1932762,1911853,28591,28499,29954,31112,32419,32317,58690,59395,59595,59499,59618,59159
37063,"Durham, NC",10749530,11321842,11932630,11955899,12697326,13394612,39684,40939,42222,41421,42995,44507,270878,276552,282614,288642,295323,300952
37065,"Edgecombe, NC",1598140,1659948,1703720,1666595,1723068,1737339,28232,29591,30568,30017,31387,32084,56607,56096,55735,55522,54898,54150
37067,"Forsyth, NC",13727506,13899034,14536438,14410752,15477536,16184845,39058,39206,40614,39877,42335,43859,351463,354510,357919,361379,365593,369019
37069,"Franklin, NC",1680019,1743366,1848412,1865867,1951962,2029275,27615,28529,30014,29963,31080,31852,60837,61109,61586,62272,62805,63710
37071,"Gaston, NC",6983047,6843901,7123429,7236274,7498493,7886647,33886,33071,34221,34549,35531,36950,206077,206943,208161,209450,211040,213442
37073,"Gates, NC",368292,367681,375145,372388,376836,382463,30287,30462,31496,31945,32626,33458,12160,12070,11911,11657,11550,11431
37075,"Graham, NC",225348,232495,234628,233532,244074,257045,25409,26453,26953,26729,28213,29833,8869,8789,8705,8737,8651,8616
37077,"Granville, NC",1723032,1795222,1848739,1886707,1932448,1990171,29887,31128,31995,32495,33114,33919,57652,57673,57782,58061,58357,58674
37079,"Greene, NC",525964,552161,560218,604586,642936,634104,24610,25475,26199,28520,30260,30004,21372,21675,21383,21199,21247,21134
37081,"Guilford, NC",17740348,18505367,19610024,19630221,20682858,21579330,36243,37375,39139,38711,40321,41691,489489,495126,501029,507100,512959,517600
37083,"Halifax, NC",1591300,1634816,1723853,1684804,1692707,1728243,29181,30136,31966,31558,31926,32947,54532,54248,53927,53387,53019,52456
37085,"Harnett, NC",3323800,3441463,3588399,3682254,3851384,3988895,28721,28874,29356,29418,30358,31129,115728,119189,122237,125168,126865,128140
37087,"Haywood, NC",1820971,1874974,1950818,1919833,2014728,2107798,30886,31940,33188,32473,33929,35207,58958,58703,58781,59120,59380,59868
37089,"Henderson, NC",3516773,3634809,3833158,3842493,4031132,4231103,32882,33808,35466,35122,36336,37558,106951,107514,108081,109404,110939,112655
37091,"Hertford, NC",646438,634302,675837,686124,705563,720873,26279,25897,27704,28133,28940,29808,24599,24493,24395,24389,24380,24184
37093,"Hoke, NC",1287895,1352492,1408869,1430440,1472014,1547562,27129,27339,27919,27979,28503,29382,47473,49472,50462,51125,51644,52671
37095,"Hyde, NC",135548,167693,178695,196746,185074,186360,23318,28764,31170,34426,32693,33724,5813,5830,5733,5715,5661,5526
37097,"Iredell, NC",5637829,6057157,6473043,6649395,7128251,7549177,35281,37596,39767,40359,42730,44442,159798,161111,162774,164756,166822,169866
37099,"Jackson, NC",1072789,1100833,1161307,1189140,1259655,1328835,26590,27381,28628,28982,30725,32202,40345,40204,40565,41030,40998,41265
37101,"Johnston, NC",5369954,5594257,5835512,5934369,6276990,6597143,31654,32376,33382,33385,34687,35533,169643,172791,174812,177758,180959,185660
37103,"Jones, NC",326259,341322,368973,362583,374721,369540,32373,33251,35903,35540,37197,36906,10078,10265,10277,10202,10074,10013
37105,"Lee, NC",1803256,1931204,2010155,1997112,2042147,2127162,31151,32983,33861,33326,34271,35655,57887,58552,59365,59927,59588,59660
37107,"Lenoir, NC",1913276,2016492,2127630,2099343,2134477,2175610,32183,33933,35975,35679,36550,37442,59450,59425,59142,58840,58399,58106
37109,"Lincoln, NC",2425983,2569472,2725123,2815949,2997219,3142032,30941,32716,34511,35432,37522,38774,78406,78539,78963,79475,79880,81035
37111,"McDowell, NC",1169909,1210256,1242425,1256624,1316676,1380403,25957,26920,27628,27965,29289,30683,45071,44957,44969,44936,44954,44989
37113,"Macon, NC",1020632,1052526,1090059,1106142,1155352,1193465,30071,31096,32216,32708,34092,34896,33941,33848,33836,33819,33889,34201
37115,"Madison, NC",542987,554630,572804,581967,607336,633433,26134,26633,27436,27549,28694,29965,20777,20825,20878,21125,21166,21139
37117,"Martin, NC",733311,725114,784206,767307,788747,783202,29980,29918,32823,32364,33638,33532,24460,24237,23892,23709,23448,23357
37119,"Mecklenburg, NC",41837787,44994069,54117188,47791573,50450167,53904612,45313,47607,55881,48182,49855,52129,923314,945108,968428,991904,1011928,1034070
37121,"Mitchell, NC",424867,434000,448286,443349,460263,472168,27349,28226,29157,28934,30024,30970,15535,15376,15375,15323,15330,15246
37123,"Montgomery, NC",753822,761456,819511,846575,888287,914550,27171,27330,29636,30750,32407,33198,27744,27862,27653,27531,27410,27548
37125,"Moore, NC",3419723,3581157,3776553,3756894,3977309,4125534,38594,40065,41801,41030,42736,43725,88607,89384,90347,91564,93066,94352
37127,"Nash, NC",3263110,3329794,3466956,3392315,3555052,3661127,34047,34790,36397,35907,37720,38982,95840,95711,95255,94475,94249,93919
37129,"New Hanover, NC",7031719,7419000,7543199,7819052,8454467,8921731,34588,36020,36054,36653,39035,40487,203298,205970,209219,213324,216585,220358
37131,"Northampton, NC",588146,604639,659631,626800,630175,632608,26739,27534,30964,30139,30640,30971,21996,21960,21303,20797,20567,20426
37133,"Onslow, NC",7800799,8058037,8156436,8117873,8218075,8188720,43436,45306,44384,43748,44358,43952,179595,177857,183769,185560,185267,186311
37135,"Orange, NC",6454968,6756707,7120366,7200247,7557466,7822299,48156,50139,51724,51694,53920,55338,134043,134759,137662,139287,140160,141354
37137,"Pamlico, NC",447358,461878,479235,484548,474400,481616,34142,34751,36771,37579,36750,37682,13103,13291,13033,12894,12909,12781
37139,"Pasquotank, NC",1295108,1315767,1351874,1349537,1373240,1415928,31804,32588,33366,33960,34653,35550,40721,40376,40517,39739,39628,39829
37141,"Pender, NC",1554535,1612875,1672129,1711400,1820893,1897510,29695,30265,31039,31134,32466,32937,52350,53292,53872,54968,56086,57611
37143,"Perquimans, NC",448961,457617,491544,487867,483471,501029,33298,33996,36314,35899,35914,37279,13483,13461,13536,13590,13462,13440
37145,"Person, NC",1196500,1220434,1259349,1270568,1325265,1356681,30352,30881,32148,32386,33873,34557,39421,39520,39173,39232,39125,39259
37147,"Pitt, NC",5403185,5598286,6045023,6065607,6290057,6513624,32005,32780,34958,34792,35922,37042,168822,170782,172924,174339,175103,175842
37149,"Polk, NC",668218,724077,755522,764328,816016,844715,32676,35683,37312,37485,40125,41477,20450,20292,20249,20390,20337,20366
37151,"Randolph, NC",4152271,4261983,4452612,4429626,4666813,4840691,29256,30050,31297,31121,32723,33899,141929,141830,142268,142336,142617,142799
37153,"Richmond, NC",1275553,1264149,1328359,1343106,1379848,1424950,27357,27124,28659,29111,30194,31361,46626,46606,46350,46137,45700,45437
37155,"Robeson, NC",3311875,3394217,3513951,3526649,3602864,3688656,24645,25137,25960,26117,26741,27487,134381,135029,135362,135033,134732,134197
37157,"Rockingham, NC",2809224,2850290,2956256,2910837,3015834,3112071,29997,30576,31884,31644,32845,33916,93650,93219,92718,91986,91821,91758
37159,"Rowan, NC",4030313,4176024,4254536,4312425,4550409,4779187,29139,30262,30866,31209,32820,34348,138315,137995,137841,138180,138648,139142
37161,"Rutherford, NC",1713084,1782576,1838130,1813382,1877171,1934743,25287,26460,27352,27136,28212,29142,67746,67368,67203,66825,66537,66390
37163,"Sampson, NC",1997527,2043189,2128461,2204896,2277585,2253086,31450,32096,33309,34413,35582,35357,63515,63659,63901,64071,64010,63724
37165,"Scotland, NC",1051374,1025727,1043675,1032006,1054114,1087448,29139,28244,28879,28684,29515,30625,36081,36317,36139,35978,35715,35509
37167,"Stanly, NC",1737359,1794799,1875489,1890106,1978523,2068100,28692,29680,31002,31180,32633,34063,60553,60471,60496,60619,60629,60714
37169,"Stokes, NC",1338456,1365361,1414302,1403759,1469850,1520821,28276,28932,30245,30131,31668,32811,47335,47192,46761,46588,46415,46351
37171,"Surry, NC",2155046,2231443,2320184,2356042,2444566,2518924,29244,30315,31557,32278,33496,34628,73693,73608,73524,72993,72980,72743
37173,"Swain, NC",391057,398718,405862,411483,435816,461466,27939,28482,28809,29371,30507,31971,13997,13999,14088,14010,14286,14434
37175,"Transylvania, NC",974142,1005108,1053382,1067409,1127625,1178560,29461,30645,32101,32516,34180,35487,33065,32798,32815,32827,32991,33211
37177,"Tyrrell, NC",100830,109784,122006,122423,123357,124194,22848,25308,29491,29867,29956,30514,4413,4338,4137,4099,4118,4070
37179,"Union, NC",7085426,7600153,8289393,8481386,9145153,9726903,35056,37063,39786,39889,41885,43669,202117,205060,208347,212623,218337,222742
37181,"Vance, NC",1350644,1349790,1347512,1328380,1370572,1416884,29814,29835,29909,29720,30739,31792,45302,45242,45053,44697,44587,44568
37183,"Wake, NC",41432611,43320456,46320314,47064181,50257552,53028913,45683,46615,48626,48285,50294,51776,906965,929334,952576,974717,999271,1024198
37185,"Warren, NC",509523,520239,539785,529643,559958,568784,24352,24860,26220,25906,27688,28220,20923,20927,20587,20445,20224,20155
