customer_id,gender,marital,education,job_status,income,age
15594693,M,MARRIED,COLLEGE,PRIVATE SECTOR,3000,38
15594955,M,MARRIED,COLLEGE,PRIVATE SECTOR,12000,37
15596083,M,MARRIED,COLLEGE,PRIVATE SECTOR,1740,37
15596341,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,1415,46
15596381,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,4000,42
15597349,M,MARRIED,COLLEGE,PRIVATE SECTOR,3182.67,54
15597356,M,MARRIED,COLLEGE,PRIVATE SECTOR,1400,39
15598518,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,4000,54
15601712,M,MARRIED,COLLEGE,PRIVATE SECTOR,2500,41
15601893,M,MARRIED,COLLEGE,PRIVATE SECTOR,3500,42
15602679,M,MARRIED,COLLEGE,PRIVATE SECTOR,25000,36
15603256,M,MARRIED,COLLEGE,PRIVATE SECTOR,1450,36
15603397,M,MARRIED,COLLEGE,PRIVATE SECTOR,1500,37
15603923,M,MARRIED,COLLEGE,PRIVATE SECTOR,4100,34
15605842,M,MARRIED,MASTERS,PRIVATE SECTOR,8050,32
15606336,M,MARRIED,COLLEGE,PRIVATE SECTOR,0,50
15606859,M,MARRIED,COLLEGE,PRIVATE SECTOR,856,48
15607277,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,2000,30
15608355,M,MARRIED,COLLEGE,PRIVATE SECTOR,800,59
15608821,M,MARRIED,COLLEGE,PRIVATE SECTOR,2000,40
15609721,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,4000,35
15610558,M,MARRIED,COLLEGE,PRIVATE SECTOR,2500,42
15613903,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,0,36
15613904,M,MARRIED,COLLEGE,PRIVATE SECTOR,2000,35
15615430,M,MARRIED,COLLEGE,PRIVATE SECTOR,3250,35
15616930,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,5073,35
15617159,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,2350,44
15617905,M,MARRIED,COLLEGE,PRIVATE SECTOR,3000,38
15618598,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,1500,41
15618673,M,MARRIED,COLLEGE,PRIVATE SECTOR,1487,51
15619098,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,0,49
15619544,F,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,1535,29
15619571,M,MARRIED,COLLEGE,PRIVATE SECTOR,0,31
15619899,M,MARRIED,COLLEGE,PRIVATE SECTOR,7500,42
15619949,M,MARRIED,COLLEGE,PRIVATE SECTOR,1000,38
15622633,M,MARRIED,COLLEGE,PRIVATE SECTOR,860,43
15623441,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,3500,34
15623790,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,4250,34
15624749,F,MARRIED,MASTERS,PRIVATE SECTOR,10000,42
15625186,F,MARRIED,COLLEGE,PRIVATE SECTOR,10000,39
15625405,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,2500,33
15625810,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,0,47
15627455,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,2300,35
15627710,M,MARRIED,COLLEGE,PRIVATE SECTOR,0,40
15627937,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,3000,31
15628690,M,MARRIED,COLLEGE,PRIVATE SECTOR,750,32
15629344,M,MARRIED,COLLEGE,PRIVATE SECTOR,940,31
15629758,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,3500,31
15629943,M,MARRIED,MASTERS,PRIVATE SECTOR,2250,38
15631063,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,2000,33
15631424,M,MARRIED,COLLEGE,PRIVATE SECTOR,2200,36
15631550,M,MARRIED,COLLEGE,PRIVATE SECTOR,700,30
15632570,M,MARRIED,COLLEGE,PRIVATE SECTOR,5000,38
15632635,M,MARRIED,COLLEGE,PRIVATE SECTOR,2000,34
15632903,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,2500,34
15633716,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,1050,41
15633791,M,MARRIED,COLLEGE,PRIVATE SECTOR,2000,35
15634458,M,MARRIED,COLLEGE,PRIVATE SECTOR,2000,42
15634825,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,0,33
15635094,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,3200,35
15635529,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,2500,33
15637637,M,MARRIED,COLLEGE,PRIVATE SECTOR,1668,28
15638158,M,MARRIED,COLLEGE,PRIVATE SECTOR,1300,46
15639322,F,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,9165,41
15640053,M,MARRIED,COLLEGE,PRIVATE SECTOR,2075,30
15641489,M,MARRIED,COLLEGE,PRIVATE SECTOR,1750,46
15642457,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,0,46
15642650,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,0,40
15643316,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,5000,33
15643690,M,MARRIED,COLLEGE,PRIVATE SECTOR,3000,37
15645380,M,MARRIED,COLLEGE,PRIVATE SECTOR,3500,33
15646585,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,1600,31
15646775,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,4500,36
15648111,M,MARRIED,COLLEGE,PRIVATE SECTOR,987,42
15648113,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,5000,40
15648771,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,1800,29
15649079,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,1500,36
15649296,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,2500,41
15649438,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,3000,38
15650924,M,MARRIED,COLLEGE,PRIVATE SECTOR,3500,35
15650952,F,MARRIED,COLLEGE,PRIVATE SECTOR,1800,41
15651365,M,MARRIED,COLLEGE,PRIVATE SECTOR,2800,35
15652009,M,MARRIED,COLLEGE,PRIVATE SECTOR,3000,41
15654552,M,MARRIED,COLLEGE,PRIVATE SECTOR,2000,39
15654563,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,2000,37
15655204,F,MARRIED,MASTERS,PRIVATE SECTOR,2000,32
15655510,M,MARRIED,COLLEGE,PRIVATE SECTOR,1000,51
15655703,M,MARRIED,COLLEGE,PRIVATE SECTOR,3500,48
15656361,M,MARRIED,COLLEGE,PRIVATE SECTOR,5000,60
15658090,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,2800,41
15659659,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,5500,50
15660302,M,MARRIED,COLLEGE,PRIVATE SECTOR,2750,35
15660576,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,3500,36
15661591,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,1414,44
15662125,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,6500,41
15662347,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,2000,51
15662406,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,2500,47
15663026,M,MARRIED,COLLEGE,PRIVATE SECTOR,2169,34
15664269,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,1500,39
15664332,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,8500,46
15665128,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,2500,30
15665221,M,MARRIED,COLLEGE,PRIVATE SECTOR,3500,32
15665537,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,2561,32
15665690,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,2500,34
15665863,M,MARRIED,COLLEGE,PRIVATE SECTOR,2500,44
15666988,M,MARRIED,COLLEGE,PRIVATE SECTOR,0,50
15668267,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,2972,34
15669598,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,9800,49
15671271,F,MARRIED,COLLEGE,PRIVATE SECTOR,4500,28
15671938,M,MARRIED,COLLEGE,PRIVATE SECTOR,1500,35
15672071,M,MARRIED,COLLEGE,PRIVATE SECTOR,10000,45
15672103,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,9800,32
15672899,M,MARRIED,COLLEGE,PRIVATE SECTOR,2450,35
15673732,M,MARRIED,COLLEGE,PRIVATE SECTOR,2000,42
15673834,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,0,34
15674076,M,MARRIED,COLLEGE,PRIVATE SECTOR,4830,48
15674226,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,1200,41
15674430,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,3678,38
15674887,F,MARRIED,COLLEGE,PRIVATE SECTOR,1600,33
15675598,M,MARRIED,COLLEGE,PRIVATE SECTOR,8000,58
15675974,M,MARRIED,COLLEGE,PRIVATE SECTOR,1500,38
15676360,M,MARRIED,COLLEGE,PRIVATE SECTOR,0,39
15676387,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,2500,36
15677051,M,MARRIED,COLLEGE,PRIVATE SECTOR,2500,36
15677055,M,MARRIED,COLLEGE,PRIVATE SECTOR,3000,34
15678393,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,5000,29
15678617,M,MARRIED,MASTERS,PRIVATE SECTOR,1564,34
15678897,M,MARRIED,COLLEGE,PRIVATE SECTOR,1500,42
15679134,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,4500,29
15679216,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,3500,29
15679347,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,5500,33
15679883,M,MARRIED,COLLEGE,PRIVATE SECTOR,3000,42
15680033,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,5700,44
15680416,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,0,42
15680713,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,2209,39
15680784,M,MARRIED,COLLEGE,PRIVATE SECTOR,3000,41
15681200,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,1250,46
15683837,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,0,45
15684323,F,MARRIED,COLLEGE,PRIVATE SECTOR,1100,31
15684569,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,6525,30
15687696,F,MARRIED,COLLEGE,PRIVATE SECTOR,2500,27
15689003,F,MARRIED,COLLEGE,PRIVATE SECTOR,1500,28
15689073,M,MARRIED,COLLEGE,PRIVATE SECTOR,2000,44
15689942,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,2503,28
15690005,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,1100,48
15690540,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,3500,32
15690614,M,MARRIED,COLLEGE,PRIVATE SECTOR,2200,37
15691273,F,MARRIED,COLLEGE,PRIVATE SECTOR,2000,45
15692981,F,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,7500,29
15695037,M,MARRIED,COLLEGE,PRIVATE SECTOR,6478,45
15695055,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,3400,31
15695392,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,0,33
15696731,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,1686,50
15697073,F,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,2500,27
15697376,M,MARRIED,COLLEGE,PRIVATE SECTOR,800,33
15697727,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,1200,38
15697781,M,MARRIED,COLLEGE,PRIVATE SECTOR,1043,31
15697879,F,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,1533,31
15697910,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,1200,32
15698112,M,MARRIED,COLLEGE,PRIVATE SECTOR,2000,41
15698347,M,MARRIED,COLLEGE,PRIVATE SECTOR,1200,26
15698981,M,MARRIED,COLLEGE,PRIVATE SECTOR,5400,47
15699509,F,MARRIED,COLLEGE,PRIVATE SECTOR,1400,28
15700409,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,2500,41
15700660,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,864.17,50
15700796,M,MARRIED,COLLEGE,PRIVATE SECTOR,2500,38
15701911,M,MARRIED,COLLEGE,PRIVATE SECTOR,955,43
15703855,F,MARRIED,COLLEGE,PRIVATE SECTOR,760,41
15704177,M,MARRIED,COLLEGE,PRIVATE SECTOR,2500,29
15706810,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,1500,31
15706843,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,0,39
15707449,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,2500,45
15708683,F,MARRIED,COLLEGE,PRIVATE SECTOR,843,43
15708724,M,MARRIED,COLLEGE,PRIVATE SECTOR,1100,52
15709631,M,MARRIED,COLLEGE,PRIVATE SECTOR,3000,35
15709693,M,MARRIED,COLLEGE,PRIVATE SECTOR,4000,38
15710497,M,MARRIED,COLLEGE,PRIVATE SECTOR,1019.55,40
15710886,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,1500,46
15710976,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,0,36
15711282,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,0,39
15711453,M,MARRIED,MASTERS,PRIVATE SECTOR,4500,30
15711860,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,900,39
15711891,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,1000,44
15715512,M,MARRIED,COLLEGE,PRIVATE SECTOR,1080,41
15715544,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,1599,42
15715576,M,MARRIED,COLLEGE,PRIVATE SECTOR,4500,31
15716018,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,1550,39
15716193,M,MARRIED,COLLEGE,PRIVATE SECTOR,1000,35
15717487,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,3500,29
15717692,M,MARRIED,COLLEGE,PRIVATE SECTOR,2414,38
15717778,M,MARRIED,COLLEGE,PRIVATE SECTOR,1380,36
15717798,M,MARRIED,COLLEGE,PRIVATE SECTOR,891,46
15717978,F,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,0,34
15718459,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,787,52
15719858,M,MARRIED,COLLEGE,PRIVATE SECTOR,1500,43
15721007,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,1100,47
15721174,F,MARRIED,COLLEGE,PRIVATE SECTOR,850,41
15722115,M,MARRIED,COLLEGE,PRIVATE SECTOR,1158,47
15722531,M,MARRIED,COLLEGE,PRIVATE SECTOR,860,31
15722568,M,MARRIED,COLLEGE,PRIVATE SECTOR,1749,41
15723688,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,1000,31
15725142,M,MARRIED,COLLEGE,PRIVATE SECTOR,4000,45
15725257,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,971,37
15725354,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,2800,40
15725529,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,2000,32
15726314,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,5217,44
15727625,F,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,1400,36
15728293,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,15000,39
15728485,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,1080,31
15731187,M,MARRIED,COLLEGE,PRIVATE SECTOR,1200,42
15731772,M,MARRIED,UNEDUCATED,PRIVATE SECTOR,5000,30
15732194,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,2000,45
15732436,M,MARRIED,COLLEGE,PRIVATE SECTOR,2475,31
15733285,M,MARRIED,COLLEGE,PRIVATE SECTOR,1500,43
15733564,M,MARRIED,COLLEGE,PRIVATE SECTOR,2500,45
15733899,F,MARRIED,COLLEGE,PRIVATE SECTOR,3500,28
15735298,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,2750,33
15735883,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,1500,40
15735932,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,1300,41
15736013,M,MARRIED,COLLEGE,PRIVATE SECTOR,2500,30
15738622,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,0,49
15739016,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,0,43
15740144,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,900,43
15741670,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,5200,33
15742486,M,MARRIED,UNEDUCATED,PRIVATE SECTOR,2200,32
15742669,M,MARRIED,COLLEGE,PRIVATE SECTOR,4500,46
15743157,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,0,30
15743765,M,MARRIED,COLLEGE,PRIVATE SECTOR,2000,42
15744178,M,MARRIED,COLLEGE,PRIVATE SECTOR,1900,37
15745525,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,20040,35
15745860,M,MARRIED,UNEDUCATED,PRIVATE SECTOR,4000,41
15747198,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,5800,41
15747533,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,866,28
15747664,M,MARRIED,COLLEGE,PRIVATE SECTOR,2000,42
15747957,F,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,1000,36
15748799,M,MARRIED,COLLEGE,PRIVATE SECTOR,1100,45
15749167,M,MARRIED,COLLEGE,PRIVATE SECTOR,1397,51
15749169,F,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,1688,34
15749215,M,MARRIED,COLLEGE,PRIVATE SECTOR,0,56
15749983,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,5000,33
15750801,M,MARRIED,COLLEGE,PRIVATE SECTOR,1700,34
15751078,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,2000,39
15752492,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,1000,41
15753213,M,MARRIED,COLLEGE,PRIVATE SECTOR,2000,34
15755321,M,MARRIED,COLLEGE,PRIVATE SECTOR,1500,54
15755502,M,MARRIED,COLLEGE,PRIVATE SECTOR,7000,50
15755893,M,MARRIED,COLLEGE,PRIVATE SECTOR,610,49
15757301,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,3800,34
15757383,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,8000,32
15757451,F,MARRIED,COLLEGE,PRIVATE SECTOR,3000,32
15758408,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,746,39
15759167,M,MARRIED,COLLEGE,PRIVATE SECTOR,3000,40
15760422,M,MARRIED,COLLEGE,PRIVATE SECTOR,1200,56
15762368,M,MARRIED,COLLEGE,PRIVATE SECTOR,886,34
15764589,M,MARRIED,COLLEGE,PRIVATE SECTOR,1800,48
15765080,M,MARRIED,COLLEGE,PRIVATE SECTOR,0,40
15765667,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,0,42
15765749,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,0,32
15766792,M,MARRIED,COLLEGE,PRIVATE SECTOR,1720,36
15767379,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,0,36
15767673,M,MARRIED,COLLEGE,PRIVATE SECTOR,1000,32
15768770,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,5000,49
15768848,M,MARRIED,PHD,PRIVATE SECTOR,2500,36
15769083,M,MARRIED,COLLEGE,PRIVATE SECTOR,2500,33
15769420,M,MARRIED,COLLEGE,PRIVATE SECTOR,12804,28
15771666,M,MARRIED,COLLEGE,PRIVATE SECTOR,821.5,51
15771684,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,5000,28
15772352,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,0,31
15772592,M,MARRIED,COLLEGE,PRIVATE SECTOR,1500,48
15774412,M,MARRIED,COLLEGE,PRIVATE SECTOR,1524,31
15775857,M,MARRIED,UNEDUCATED,PRIVATE SECTOR,1300,44
15776903,M,MARRIED,COLLEGE,PRIVATE SECTOR,2200,39
15777101,M,MARRIED,COLLEGE,PRIVATE SECTOR,3000,58
15777415,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,7000,38
15777683,M,MARRIED,COLLEGE,PRIVATE SECTOR,2500,38
15777729,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,3000,38
15778219,M,MARRIED,COLLEGE,PRIVATE SECTOR,4000,34
15778497,M,MARRIED,COLLEGE,PRIVATE SECTOR,1000,32
15778580,M,MARRIED,UNEDUCATED,PRIVATE SECTOR,3700,31
15778856,M,MARRIED,COLLEGE,PRIVATE SECTOR,1700,30
15779115,F,MARRIED,COLLEGE,PRIVATE SECTOR,1500,29
15779412,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,1500,52
15780967,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,3000,30
15782317,M,MARRIED,COLLEGE,PRIVATE SECTOR,2088,39
15782440,M,MARRIED,MASTERS,PRIVATE SECTOR,7000,34
15782472,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,2000,39
15782710,M,MARRIED,COLLEGE,PRIVATE SECTOR,1910,39
15782779,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,1500,29
15782977,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,2839,31
15783211,M,MARRIED,COLLEGE,PRIVATE SECTOR,0,37
15783859,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,4000,39
15783941,M,MARRIED,COLLEGE,PRIVATE SECTOR,2850,40
15784277,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,0,47
15784349,F,MARRIED,COLLEGE,PRIVATE SECTOR,3768,38
15784723,M,MARRIED,COLLEGE,PRIVATE SECTOR,1500,36
15785120,M,MARRIED,COLLEGE,PRIVATE SECTOR,2000,39
15786976,M,MARRIED,UNEDUCATED,PRIVATE SECTOR,3500,37
15787366,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,0,34
15788383,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,2200,32
15788478,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,2500,35
15789788,M,MARRIED,COLLEGE,PRIVATE SECTOR,680,43
15790035,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,0,46
15791489,M,MARRIED,COLLEGE,PRIVATE SECTOR,1344,34
15791599,M,MARRIED,COLLEGE,PRIVATE SECTOR,2500,49
15792033,M,MARRIED,COLLEGE,PRIVATE SECTOR,4581,48
15793410,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,6000,34
15793462,M,MARRIED,COLLEGE,PRIVATE SECTOR,1200,37
15793546,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,3000,39
15794475,M,MARRIED,COLLEGE,PRIVATE SECTOR,1000,34
15795677,M,MARRIED,COLLEGE,PRIVATE SECTOR,2300,48
15796310,M,MARRIED,COLLEGE,PRIVATE SECTOR,1565,43
15796341,F,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,2000,45
15796907,M,MARRIED,COLLEGE,PRIVATE SECTOR,1700,43
15797913,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,0,46
15797989,M,MARRIED,COLLEGE,PRIVATE SECTOR,1929,36
15798043,M,MARRIED,COLLEGE,PRIVATE SECTOR,1630,47
15798217,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,724,33
15798226,F,MARRIED,COLLEGE,PRIVATE SECTOR,2000,46
15798814,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,6500,32
15799029,F,MARRIED,COLLEGE,PRIVATE SECTOR,900,38
15799522,M,MARRIED,UNEDUCATED,PRIVATE SECTOR,2000,37
15801035,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,7500,40
15801326,F,MARRIED,MASTERS,PRIVATE SECTOR,10000,43
15801386,M,MARRIED,COLLEGE,PRIVATE SECTOR,1500,40
15801843,M,MARRIED,COLLEGE,PRIVATE SECTOR,5000,41
15802772,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,0,33
15802819,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,4500,44
15805476,M,MARRIED,COLLEGE,PRIVATE SECTOR,1500,44
15806291,M,MARRIED,UNEDUCATED,PRIVATE SECTOR,4000,43
15806412,M,MARRIED,COLLEGE,PRIVATE SECTOR,10000,34
15806425,M,MARRIED,COLLEGE,PRIVATE SECTOR,2000,53
15806677,M,MARRIED,COLLEGE,PRIVATE SECTOR,1885,43
15808345,M,MARRIED,PRIMARY SCHOOL,PRIVATE SECTOR,804,43
15808767,M,MARRIED,COLLEGE,PRIVATE SECTOR,2000,38
15808863,M,MARRIED,COLLEGE,PRIVATE SECTOR,4000,49
15809117,M,MARRIED,COLLEGE,PRIVATE SECTOR,8000,39
15809606,M,MARRIED,COLLEGE,PRIVATE SECTOR,1474,44
15809775,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,2400,30
15809808,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,1500,41
15810020,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,3500,41
15810806,F,MARRIED,UNEDUCATED,PRIVATE SECTOR,840,55
15811393,M,MARRIED,COLLEGE,PRIVATE SECTOR,6500,34
15811441,F,MARRIED,COLLEGE,PRIVATE SECTOR,1100,37
15811487,M,MARRIED,COLLEGE,PRIVATE SECTOR,1500,32
15812464,M,MARRIED,COLLEGE,PRIVATE SECTOR,5000,29
15813569,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,5500,36
15813625,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,0,33
15814310,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,2766,42
15814447,M,MARRIED,COLLEGE,PRIVATE SECTOR,1454,43
15815129,F,MARRIED,UNIVERSITY,PRIVATE SECTOR,20000,46
15815598,M,MARRIED,COLLEGE,PRIVATE SECTOR,10000,41
15815820,M,MARRIED,COLLEGE,PRIVATE SECTOR,2500,42
15816167,M,MARRIED,COLLEGE,PRIVATE SECTOR,2791,38
15816543,M,MARRIED,COLLEGE,PRIVATE SECTOR,2084,36
15817834,M,MARRIED,HIGH SCHOOL,PRIVATE SECTOR,1700,31
15819064,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,50000,57
15819099,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,3500,35
15820066,M,MARRIED,COLLEGE,PRIVATE SECTOR,1851,41
15822605,M,MARRIED,COLLEGE,PRIVATE SECTOR,1100,35
15825193,M,MARRIED,COLLEGE,PRIVATE SECTOR,3000,53
15827335,M,MARRIED,COLLEGE,PRIVATE SECTOR,2000,33
15829086,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,5000,46
15829715,F,MARRIED,COLLEGE,PRIVATE SECTOR,1200,27
15830551,M,MARRIED,COLLEGE,PRIVATE SECTOR,1541,52
15831155,F,MARRIED,COLLEGE,PRIVATE SECTOR,1500,34
15831734,M,MARRIED,COLLEGE,PRIVATE SECTOR,10000,40
15832839,M,MARRIED,MIDDLE SCHOOL,PRIVATE SECTOR,3073,34
15833346,M,MARRIED,COLLEGE,PRIVATE SECTOR,3000,53
15833746,M,MARRIED,COLLEGE,PRIVATE SECTOR,12000,27
15834647,F,MARRIED,COLLEGE,PRIVATE SECTOR,4150,37
15835703,M,MARRIED,COLLEGE,PRIVATE SECTOR,1800,34
15835920,M,MARRIED,UNIVERSITY,PRIVATE SECTOR,13500,37
