meituan_id,lat,lon,districtID,districtName,districtProvince,districtRegion,economy
97446168,40.1695600000,116.5013500000,186,高丽营镇,北京市,顺义区,49915.13169300000
1661757,40.1040900000,116.4200700000,177,北七家镇,北京市,昌平区,57522.51096420000
68518272,39.9933700000,116.4246000000,145,大屯街道,北京市,朝阳区,18521.15455660000
41875672,39.7374200000,116.3430100000,26,瀛海镇,北京市,大兴区,106440.62364400001
5653075,39.9286770000,116.2733150000,102,八里庄街道,北京市,海淀区,13825.50250260000
96745406,40.2222600000,116.2839500000,201,南邵镇,北京市,昌平区,64906.02691600000
4723538,39.7646830000,116.3348500000,272,清源街道,北京市,大兴区,19309.70007370000
41501278,39.7412700000,116.1417800000,20,拱辰街道,北京市,房山区,26805.86396250000
90493066,39.9350430000,116.3745000000,103,什刹海街道,北京市,西城区,13532.27771510000
41391978,40.1268700000,116.6489100000,173,胜利街道,北京市,顺义区,10232.32455280000
4587672,39.8063300000,116.1514000000,34,云岗街道,北京市,丰台区,19764.24991620000
60806601,40.0305330000,116.6327060000,160,李桥镇,北京市,顺义区,64886.86687710000
119118720,39.9613650000,116.1083900000,142,永定镇,北京市,门头沟区,78709.18479070000
74468699,39.8638800000,116.3838800000,58,天坛街道,北京市,东城区,19257.97138460000
6186247,39.9202420000,116.3909200000,86,东华门街道,北京市,东城区,12669.84283290000
41183165,39.9314200000,116.1120100000,104,龙泉镇,北京市,门头沟区,14618.56702160000
118685388,39.9268040000,116.1254800000,109,广宁街道,北京市,石景山区,15220.36802420000
81496937,39.8808700000,116.3872700000,54,天桥街道,北京市,西城区,7950.72588930000
97626149,39.8503800000,116.4283600000,42,东铁匠营街道,北京市,丰台区,24777.57800140000
2482473,39.8407700000,116.3213600000,63,花乡乡,北京市,丰台区,71126.37857920000
4242901,39.9111200000,116.3752800000,84,西长安街道,北京市,西城区,11365.23423860000
42833444,39.8849600000,116.6846900000,70,玉桥街道,北京市,通州区,19148.15825770000
133355881,39.8850100000,116.6846000000,70,玉桥街道,北京市,通州区,19148.15825770000
86220059,39.8850100000,116.6846000000,70,玉桥街道,北京市,通州区,19148.15825770000
42394724,40.1155300000,116.6112400000,180,南法信镇,北京市,顺义区,33547.48413650000
41213546,39.7559240000,116.1626900000,30,长阳镇,北京市,房山区,77204.62914710000
70628410,39.7487260000,116.1546500000,20,拱辰街道,北京市,房山区,26805.86396250000
96860602,39.8771320000,116.3262100000,64,广安门外街道,北京市,西城区,13688.78147470000
4143000,40.2193570000,116.2323460000,196,城北街道,北京市,昌平区,24368.26308070000
108286350,39.9050200000,116.6383060000,74,北苑街道,北京市,通州区,14880.69360700000
73976458,40.3297770000,116.6323000000,214,泉河街道,北京市,怀柔区,9252.41567242000
5127044,40.0290150000,116.6286850000,160,李桥镇,北京市,顺义区,64886.86687710000
4215022,39.8104000000,116.4560000000,33,旧宫地区（旧宫镇）,北京市,大兴区,43299.87483490000
77904939,39.7491460000,116.1432650000,20,拱辰街道,北京市,房山区,26805.86396250000
114075804,40.3756940000,116.8260700000,225,密云镇,北京市,密云区,48125.61577620000
69506215,39.8601380000,116.4137800000,42,东铁匠营街道,北京市,丰台区,24777.57800140000
93152619,39.9095570000,116.0967600000,98,永定镇,北京市,门头沟区,41104.95647790000
72682196,39.9455570000,116.4082600000,110,安定门街道,北京市,东城区,7524.79893603000
77191902,39.9932000000,116.3380900000,144,学院路街道,北京市,海淀区,17331.71926620000
4848954,39.6559500000,116.0683000000,6,窦店镇,北京市,房山区,69484.56385110000
41407191,39.7278180000,116.3428500000,26,瀛海镇,北京市,大兴区,106440.62364400001
92923585,40.2113880000,116.6352100000,200,牛栏山镇,北京市,顺义区,41297.24409100000
5516856,40.1178700000,116.6462000000,173,胜利街道,北京市,顺义区,10232.32455280000
111153754,39.8031000000,116.4515460000,33,旧宫地区（旧宫镇）,北京市,大兴区,43299.87483490000
156345595,39.7016680000,116.1487800000,10,良乡镇,北京市,房山区,39535.89377850000
41454575,40.1354200000,116.2662050000,182,沙河镇,北京市,昌平区,58871.52201200000
40997675,39.9753100000,116.3695100000,128,北太平庄街道,北京市,海淀区,25945.14294350000
52884244,39.9426840000,116.3712200000,103,什刹海街道,北京市,西城区,13532.27771510000
71205944,40.1239970000,116.2680000000,182,沙河镇,北京市,昌平区,58871.52201200000
63876448,40.1239970000,116.2680000000,182,沙河镇,北京市,昌平区,58871.52201200000
100997842,39.8467830000,116.4283100000,42,东铁匠营街道,北京市,丰台区,24777.57800140000
42259159,39.7982100000,116.4192700000,27,东高地街道,北京市,丰台区,12705.08840220000
91628245,39.9046330000,116.3736950000,84,西长安街道,北京市,西城区,11365.23423860000
6063002,39.7625920000,116.1886300000,30,长阳镇,北京市,房山区,77204.62914710000
42777550,40.2296700000,116.2300400000,196,城北街道,北京市,昌平区,24368.26308070000
84553233,40.2244700000,116.2314200000,196,城北街道,北京市,昌平区,24368.26308070000
110385089,39.9127540000,116.1841700000,127,古城街道,北京市,石景山区,45600.79029250000
77353678,39.7649000000,116.2110800000,30,长阳镇,北京市,房山区,77204.62914710000
103716211,40.1125220000,116.6633300000,164,石园街道,北京市,顺义区,16824.42114680000
40562072,39.7752270000,116.3351750000,272,清源街道,北京市,大兴区,19309.70007370000
40724028,40.0028100000,116.3084100000,166,苏家坨镇,北京市,海淀区,154519.30228700000
42942812,39.9000550000,116.4025040000,86,东华门街道,北京市,东城区,12669.84283290000
41357811,39.9222300000,116.3097000000,99,甘家口街道,北京市,海淀区,15302.68053640000
40766860,39.9222300000,116.3097000000,99,甘家口街道,北京市,海淀区,15302.68053640000
97556613,39.8063500000,116.4524900000,33,旧宫地区（旧宫镇）,北京市,大兴区,43299.87483490000
112279873,39.9177670000,116.1916050000,91,八角街道,北京市,石景山区,15308.14285520000
133886814,39.9177670000,116.1916050000,91,八角街道,北京市,石景山区,15308.14285520000
92757527,39.9388540000,116.3725740000,103,什刹海街道,北京市,西城区,13532.27771510000
40354992,39.8511600000,116.3867100000,38,南苑乡,北京市,丰台区,32970.63375470000
71207052,40.2166820000,116.2313400000,196,城北街道,北京市,昌平区,24368.26308070000
41886977,39.9028400000,116.3342000000,78,月坛街道,北京市,西城区,11806.81261860000
6717885,39.8816700000,116.4620300000,106,南磨房地区（乡）,北京市,朝阳区,61802.57892600000
41900382,40.2256360000,116.2511200000,196,城北街道,北京市,昌平区,24368.26308070000
50973996,39.8890150000,116.6585700000,70,玉桥街道,北京市,通州区,19148.15825770000
40290380,40.0719340000,116.3371600000,165,回龙观镇,北京市,昌平区,37755.02696860000
90379546,39.7635730000,116.3320700000,272,清源街道,北京市,大兴区,19309.70007370000
105917961,40.1289200000,116.6493100000,173,胜利街道,北京市,顺义区,10232.32455280000
89534756,39.6860430000,116.3198700000,15,林校路街道,北京市,大兴区,45734.70701300000
68110712,39.9651260000,116.3071400000,139,万柳地区（海淀乡）,北京市,海淀区,23104.34331700000
5623129,40.0709500000,116.3370900000,165,回龙观镇,北京市,昌平区,37755.02696860000
94903640,39.9258040000,116.5179600000,114,平房地区（乡）,北京市,朝阳区,43765.91070340000
112225909,39.9424860000,116.3908840000,110,安定门街道,北京市,东城区,7524.79893603000
50062029,40.4618700000,115.9693150000,235,延庆镇,北京市,延庆区,54684.39110730000
94492692,40.2220100000,116.2433400000,196,城北街道,北京市,昌平区,24368.26308070000
89495559,39.9035220000,116.2521000000,81,万寿路街道,北京市,海淀区,18051.20100030000
86401603,40.1268770000,116.6506200000,173,胜利街道,北京市,顺义区,10232.32455280000
42364483,40.1262000000,116.6506900000,173,胜利街道,北京市,顺义区,10232.32455280000
6171922,39.8522640000,116.7023300000,49,张家湾镇,北京市,通州区,72779.03807000000
6162266,40.3674500000,116.8182000000,225,密云镇,北京市,密云区,48125.61577620000
87700782,40.1721900000,117.3013900000,264,金海湖地区,北京市,平谷区,81896.79430670000
63276384,40.1370160000,116.6429000000,173,胜利街道,北京市,顺义区,10232.32455280000
1531581,39.8546000000,116.3667760000,37,马家堡街道,北京市,丰台区,15125.84387710000
5809956,39.8997500000,116.6412200000,74,北苑街道,北京市,通州区,14880.69360700000
92091900,40.0955400000,116.6980060000,171,仁和镇,北京市,顺义区,67257.35247529999
94553577,39.7978800000,116.5649700000,39,台湖镇,北京市,通州区,66163.30953499999
4989983,39.8952670000,116.3936100000,68,前门街道,北京市,东城区,5965.70603490000
6241018,40.2238240000,116.2507800000,196,城北街道,北京市,昌平区,24368.26308070000
98074464,39.7510870000,116.2931200000,25,黄村地区,北京市,大兴区,40187.69400720000
51545339,39.6512000000,116.0693100000,6,窦店镇,北京市,房山区,69484.56385110000
78880284,39.9411160000,116.3928300000,110,安定门街道,北京市,东城区,7524.79893603000
5690887,39.8916700000,116.4292100000,60,龙潭街道,北京市,东城区,10758.87462050000
103895460,40.1150250000,116.6591100000,164,石园街道,北京市,顺义区,16824.42114680000
95619481,40.1463800000,117.1076500000,181,兴谷街道,北京市,平谷区,21692.61916760000
111599248,39.9055630000,116.6428000000,74,北苑街道,北京市,通州区,14880.69360700000
50540363,39.8817560000,116.3182450000,64,广安门外街道,北京市,西城区,13688.78147470000
82370612,39.8946200000,116.6563340000,70,玉桥街道,北京市,通州区,19148.15825770000
5252424,39.6936650000,115.9878600000,21,城关街道,北京市,房山区,92786.00001290000
42885956,40.1129950000,116.6470100000,164,石园街道,北京市,顺义区,16824.42114680000
40488963,40.3798300000,116.8266900000,225,密云镇,北京市,密云区,48125.61577620000
50800533,40.3156200000,116.6320650000,211,龙山街道,北京市,怀柔区,10676.03066340000
1652134,39.9603200000,116.3704400000,123,德胜街道,北京市,西城区,13680.05669860000
6106346,39.7902220000,116.4999200000,31,亦庄地区（亦庄镇）,北京市,大兴区,46149.66923720000
83394632,39.8717770000,116.3647200000,50,白纸坊街道,北京市,西城区,9382.20063791000
117381953,39.7594450000,116.5456540000,23,马驹桥镇,北京市,通州区,85293.60054460001
92887313,39.9347400000,116.3965600000,105,交道口街道,北京市,东城区,8286.29229764000
41672423,39.7568800000,116.1603700000,30,长阳镇,北京市,房山区,77204.62914710000
1663468,40.3204230000,116.6353150000,211,龙山街道,北京市,怀柔区,10676.03066340000
2449021,40.1041900000,116.1747100000,179,上庄镇,北京市,海淀区,40605.70706960000
40903150,40.2122420000,116.2304400000,196,城北街道,北京市,昌平区,24368.26308070000
90349883,40.3230860000,116.6342900000,214,泉河街道,北京市,怀柔区,9252.41567242000
2639811,39.9238470000,116.2067900000,146,四季青镇,北京市,海淀区,58686.59192530000
5550101,40.0004000000,116.3508600000,144,学院路街道,北京市,海淀区,17331.71926620000
50465318,39.8655970000,116.4318400000,43,方庄地区,北京市,丰台区,10993.12432890000
41150627,40.0610200000,116.4093900000,177,北七家镇,北京市,昌平区,57522.51096420000
41410742,39.9296700000,116.4175000000,97,东四街道,北京市,东城区,6995.53120943000
42135270,40.2202700000,116.2249600000,196,城北街道,北京市,昌平区,24368.26308070000
150355943,39.9051800000,116.6429750000,74,北苑街道,北京市,通州区,14880.69360700000
91998040,39.9348400000,116.3744500000,103,什刹海街道,北京市,西城区,13532.27771510000
76953623,40.1077730000,116.6652000000,164,石园街道,北京市,顺义区,16824.42114680000
65094263,39.7245000000,116.1724100000,30,长阳镇,北京市,房山区,77204.62914710000
299453,40.2212900000,116.2415850000,196,城北街道,北京市,昌平区,24368.26308070000
89883420,39.9236300000,116.3696100000,103,什刹海街道,北京市,西城区,13532.27771510000
4765887,39.8444180000,116.3855900000,38,南苑乡,北京市,丰台区,32970.63375470000
40178423,39.9374500000,116.1267100000,109,广宁街道,北京市,石景山区,15220.36802420000
5853436,40.0313100000,116.3270800000,166,苏家坨镇,北京市,海淀区,154519.30228700000
113128557,39.7591130000,116.3174400000,272,清源街道,北京市,大兴区,19309.70007370000
301576,39.9224050000,116.3468000000,112,展览路街道,北京市,西城区,15380.21932820000
91601305,39.7347100000,116.1423800000,20,拱辰街道,北京市,房山区,26805.86396250000
1661464,39.7316400000,116.3259000000,274,兴丰街道,北京市,大兴区,29361.61877320000
114423172,39.9981800000,116.4783100000,141,望京街道,北京市,朝阳区,18678.59420130000
1529409,39.9053570000,116.6317300000,74,北苑街道,北京市,通州区,14880.69360700000
6448397,39.7404100000,116.1294800000,20,拱辰街道,北京市,房山区,26805.86396250000
91920706,39.8588200000,116.4144100000,42,东铁匠营街道,北京市,丰台区,24777.57800140000
4925981,39.9772760000,116.3798600000,137,亚运村街道,北京市,朝阳区,13858.54409680000
153327708,40.1367230000,117.1167700000,178,平谷镇,北京市,平谷区,46572.41971370000
6988870,40.0746900000,116.4114100000,177,北七家镇,北京市,昌平区,57522.51096420000
41815737,39.8514820000,116.2672900000,63,花乡乡,北京市,丰台区,71126.37857920000
105378714,39.9430470000,116.3057860000,117,紫竹院街道,北京市,海淀区,13566.43770690000
41495652,40.1553200000,116.8330400000,189,杨镇,北京市,顺义区,72489.59014869999
40943036,39.8976360000,116.3222050000,79,羊坊店街道,北京市,海淀区,18888.52729850000
66868525,39.9351200000,116.6736800000,115,永顺镇,北京市,通州区,45136.29900070000
5440304,39.9351200000,116.6736800000,115,永顺镇,北京市,通州区,45136.29900070000
41801000,40.0827400000,116.3143200000,165,回龙观镇,北京市,昌平区,37755.02696860000
60260137,39.9252000000,116.1954200000,91,八角街道,北京市,石景山区,15308.14285520000
116117608,39.9002300000,116.6664100000,115,永顺镇,北京市,通州区,45136.29900070000
92583917,40.0990100000,116.6557300000,164,石园街道,北京市,顺义区,16824.42114680000
6653484,39.8944900000,116.3946400000,68,前门街道,北京市,东城区,5965.70603490000
85857512,40.1004100000,116.7634050000,167,李遂镇,北京市,顺义区,42501.01772120000
50876191,40.0453100000,116.5920300000,161,机场街道,北京市,朝阳区,29685.51280220000
5616009,39.6900440000,115.9848100000,21,城关街道,北京市,房山区,92786.00001290000
5426529,39.8057820000,116.4493900000,33,旧宫地区（旧宫镇）,北京市,大兴区,43299.87483490000
99023459,39.9294050000,116.2622800000,100,田村路街道,北京市,海淀区,23013.24539640000
91228059,39.9364780000,116.1282650000,109,广宁街道,北京市,石景山区,15220.36802420000
87688412,39.7575400000,116.3172300000,272,清源街道,北京市,大兴区,19309.70007370000
5758828,39.9546280000,116.3197700000,120,北下关街道,北京市,海淀区,14775.91686260000
150082830,40.2109640000,116.2307500000,196,城北街道,北京市,昌平区,24368.26308070000
152529256,39.7250900000,116.1723860000,30,长阳镇,北京市,房山区,77204.62914710000
42839138,40.3760600000,116.8463900000,225,密云镇,北京市,密云区,48125.61577620000
2743072,39.9309400000,116.1590400000,107,金顶街街道,北京市,石景山区,12751.04509730000
52144979,39.8812700000,116.6830100000,70,玉桥街道,北京市,通州区,19148.15825770000
41595337,40.0522200000,116.3095800000,166,苏家坨镇,北京市,海淀区,154519.30228700000
105215626,39.8749100000,116.6965600000,70,玉桥街道,北京市,通州区,19148.15825770000
52599564,40.0980260000,116.5396350000,169,后沙峪镇,北京市,顺义区,53134.77663680000
4211785,39.9441870000,116.2882200000,125,曙光街道,北京市,海淀区,13334.09964320000
41191674,39.9604000000,116.3790000000,123,德胜街道,北京市,西城区,13680.05669860000
50799076,40.0703770000,116.4369400000,177,北七家镇,北京市,昌平区,57522.51096420000
40896539,39.7913100000,116.3396800000,26,瀛海镇,北京市,大兴区,106440.62364400001
40447922,39.8927540000,116.3979300000,68,前门街道,北京市,东城区,5965.70603490000
100474153,39.8927500000,116.3978900000,68,前门街道,北京市,东城区,5965.70603490000
91630016,39.8929020000,116.3978800000,68,前门街道,北京市,东城区,5965.70603490000
74219872,40.1496160000,116.2886800000,182,沙河镇,北京市,昌平区,58871.52201200000
5121808,39.8781000000,116.3567660000,50,白纸坊街道,北京市,西城区,9382.20063791000
52996363,40.0299380000,116.3277800000,166,苏家坨镇,北京市,海淀区,154519.30228700000
42130159,40.0763800000,116.3226000000,165,回龙观镇,北京市,昌平区,37755.02696860000
94626375,39.8711300000,116.6959460000,70,玉桥街道,北京市,通州区,19148.15825770000
97674211,39.9189070000,116.4514700000,106,南磨房地区（乡）,北京市,朝阳区,61802.57892600000
96477798,39.6865600000,116.3200200000,15,林校路街道,北京市,大兴区,45734.70701300000
114403967,39.8337000000,116.3879600000,38,南苑乡,北京市,丰台区,32970.63375470000
6916106,39.9223500000,116.3723000000,103,什刹海街道,北京市,西城区,13532.27771510000
1662192,39.9353300000,116.1131000000,109,广宁街道,北京市,石景山区,15220.36802420000
50385341,39.9050100000,116.6424260000,74,北苑街道,北京市,通州区,14880.69360700000
109671571,40.0748440000,116.4141500000,177,北七家镇,北京市,昌平区,57522.51096420000
97789702,39.7299700000,116.1418200000,20,拱辰街道,北京市,房山区,26805.86396250000
2557970,39.9108240000,116.3751100000,84,西长安街道,北京市,西城区,11365.23423860000
70588624,39.7261300000,116.5569900000,23,马驹桥镇,北京市,通州区,85293.60054460001
118003359,39.8274880000,116.2970350000,63,花乡乡,北京市,丰台区,71126.37857920000
6430390,40.2104840000,116.2475900000,192,城南街道,北京市,昌平区,17262.09271090000
156678003,39.9254840000,116.1957600000,91,八角街道,北京市,石景山区,15308.14285520000
41761916,40.2888260000,116.2307400000,222,长陵镇,北京市,昌平区,85324.82653500000
84089345,39.9102200000,116.3757550000,84,西长安街道,北京市,西城区,11365.23423860000
95873539,39.8464200000,116.4689700000,41,十八里店地区（乡）,北京市,朝阳区,39917.99572090000
66260872,39.7201650000,116.3333500000,274,兴丰街道,北京市,大兴区,29361.61877320000
4188607,39.8966030000,116.3942600000,68,前门街道,北京市,东城区,5965.70603490000
115417935,39.7535400000,116.2107600000,30,长阳镇,北京市,房山区,77204.62914710000
41832186,39.8015060000,116.4790800000,31,亦庄地区（亦庄镇）,北京市,大兴区,46149.66923720000
5011502,39.7914100000,116.3335650000,26,瀛海镇,北京市,大兴区,106440.62364400001
79907488,39.8980600000,116.4197900000,286,崇文门外街道,北京市,东城区,6372.23100726000
4901370,40.1177800000,116.6469650000,173,胜利街道,北京市,顺义区,10232.32455280000
91336727,40.3497470000,116.6569200000,241,雁栖地区,北京市,怀柔区,107009.19192300001
64176269,40.1124570000,116.6619800000,164,石园街道,北京市,顺义区,16824.42114680000
42216565,40.1538500000,117.1123600000,181,兴谷街道,北京市,平谷区,21692.61916760000
42272978,40.1382030000,116.6431350000,173,胜利街道,北京市,顺义区,10232.32455280000
5335317,40.3205450000,116.6348200000,214,泉河街道,北京市,怀柔区,9252.41567242000
4550697,39.8445170000,116.3854400000,38,南苑乡,北京市,丰台区,32970.63375470000
64175826,39.8708300000,116.6972100000,70,玉桥街道,北京市,通州区,19148.15825770000
2729506,40.0541150000,116.4123100000,155,来广营地区（乡）,北京市,朝阳区,58967.35245250000
92646926,39.8821100000,116.6670000000,70,玉桥街道,北京市,通州区,19148.15825770000
97045194,39.9044880000,116.6392750000,74,北苑街道,北京市,通州区,14880.69360700000
40523170,39.9308600000,116.3733200000,103,什刹海街道,北京市,西城区,13532.27771510000
5070699,39.9545970000,116.3188550000,120,北下关街道,北京市,海淀区,14775.91686260000
321064,39.9545970000,116.3188550000,120,北下关街道,北京市,海淀区,14775.91686260000
72800024,40.1278300000,116.6516700000,172,光明街道,北京市,顺义区,13200.52460580000
87749793,39.9045560000,116.6406860000,74,北苑街道,北京市,通州区,14880.69360700000
51487756,39.7625500000,116.5529400000,23,马驹桥镇,北京市,通州区,85293.60054460001
90651159,40.0452900000,116.6069300000,279,天竺镇,北京市,顺义区,49675.50023520000
113825088,39.8657880000,116.6577200000,57,梨园镇,北京市,通州区,29987.04559970000
40776801,39.8579750000,116.4204560000,43,方庄地区,北京市,丰台区,10993.12432890000
93265357,39.9898500000,116.4839400000,141,望京街道,北京市,朝阳区,18678.59420130000
115655053,39.7568800000,116.1603700000,30,长阳镇,北京市,房山区,77204.62914710000
50216353,39.9531170000,116.4578250000,121,左家庄街道,北京市,朝阳区,21571.50019820000
42675878,39.9120670000,116.3033750000,79,羊坊店街道,北京市,海淀区,18888.52729850000
85016267,39.8567700000,116.3874400000,40,西罗园街道,北京市,丰台区,16080.09295020000
93136886,39.9048960000,116.3760100000,84,西长安街道,北京市,西城区,11365.23423860000
2742824,39.7249220000,116.3390300000,274,兴丰街道,北京市,大兴区,29361.61877320000
6045751,39.9858600000,116.3138100000,134,中关村街道,北京市,海淀区,8908.34071342000
101543919,40.0747500000,116.3586900000,282,回龙观镇,北京市,昌平区,21314.01675230000
5085662,39.9285700000,116.4177600000,97,东四街道,北京市,东城区,6995.53120943000
157066004,40.2240520000,116.2304700000,196,城北街道,北京市,昌平区,24368.26308070000
87265865,39.9009200000,116.5238600000,92,高碑店地区（乡）,北京市,朝阳区,32500.37059550000
5975615,39.9423370000,116.2272200000,146,四季青镇,北京市,海淀区,58686.59192530000
4786896,39.9340000000,116.3885500000,103,什刹海街道,北京市,西城区,13532.27771510000
4520560,40.1456870000,116.1997760000,191,马池口镇,北京市,昌平区,72695.98031010000
86337170,39.9667430000,116.3616400000,128,北太平庄街道,北京市,海淀区,25945.14294350000
97564615,39.9923320000,116.3334500000,144,学院路街道,北京市,海淀区,17331.71926620000
91190625,39.9063150000,116.4629750000,106,南磨房地区（乡）,北京市,朝阳区,61802.57892600000
90924405,40.0504760000,116.3504200000,156,西三旗街道,北京市,海淀区,25950.91468070000
88564282,40.0281100000,116.2757300000,151,马连洼街道,北京市,海淀区,12838.82562390000
95669295,39.9621850000,116.4059140000,124,和平里街道,北京市,东城区,17702.18364470000
95867975,40.1007600000,116.5665050000,169,后沙峪镇,北京市,顺义区,53134.77663680000
6545376,40.0265400000,116.6295200000,160,李桥镇,北京市,顺义区,64886.86687710000
4544036,40.1393240000,117.1189350000,178,平谷镇,北京市,平谷区,46572.41971370000
83808947,39.9047600000,116.6411500000,74,北苑街道,北京市,通州区,14880.69360700000
5383225,40.0299200000,116.6275900000,160,李桥镇,北京市,顺义区,64886.86687710000
98633656,39.9900100000,116.4838600000,141,望京街道,北京市,朝阳区,18678.59420130000
99734538,39.8889850000,116.6585900000,70,玉桥街道,北京市,通州区,19148.15825770000
41880320,39.9094400000,116.4146350000,76,建国门街道,北京市,东城区,8775.79791693000
42324676,39.9079400000,116.2126300000,83,老山街道,北京市,石景山区,12856.18775530000
82222333,40.2296030000,116.2271600000,196,城北街道,北京市,昌平区,24368.26308070000
40484052,40.1339230000,116.7165150000,185,南彩镇,北京市,顺义区,49370.33191240000
97087090,39.8995320000,116.2173700000,71,鲁谷街道,北京市,石景山区,16411.80986160000
6570164,40.1334500000,117.1184000000,178,平谷镇,北京市,平谷区,46572.41971370000
1656847,39.9683530000,116.3063350000,139,万柳地区（海淀乡）,北京市,海淀区,23104.34331700000
42359757,39.6636700000,116.2063100000,30,长阳镇,北京市,房山区,77204.62914710000
4782874,39.9227330000,116.3353600000,112,展览路街道,北京市,西城区,15380.21932820000
42993013,39.8908300000,116.2315200000,72,八宝山街道,北京市,石景山区,12456.79670430000
2745550,39.8922650000,116.4071100000,286,崇文门外街道,北京市,东城区,6372.23100726000
40248161,40.1424900000,117.1118700000,174,滨河街道,北京市,平谷区,9265.82514848000
52497072,39.9511030000,116.3243560000,120,北下关街道,北京市,海淀区,14775.91686260000
42600501,39.6562730000,116.0686400000,6,窦店镇,北京市,房山区,69484.56385110000
6767758,39.7308400000,116.1365700000,20,拱辰街道,北京市,房山区,26805.86396250000
1663074,40.2212870000,116.2432900000,196,城北街道,北京市,昌平区,24368.26308070000
95590136,39.8536900000,116.4387800000,42,东铁匠营街道,北京市,丰台区,24777.57800140000
78844869,39.8084400000,116.3673860000,32,南苑街道,北京市,丰台区,40949.93523930000
153650718,40.1291350000,116.6399600000,173,胜利街道,北京市,顺义区,10232.32455280000
65424999,39.7587200000,116.3419900000,26,瀛海镇,北京市,大兴区,106440.62364400001
42573178,40.0999200000,116.5430000000,169,后沙峪镇,北京市,顺义区,53134.77663680000
5049335,39.8984700000,116.2154800000,71,鲁谷街道,北京市,石景山区,16411.80986160000
5315232,39.9349400000,116.3679500000,103,什刹海街道,北京市,西城区,13532.27771510000
6147151,39.6896820000,115.9848600000,21,城关街道,北京市,房山区,92786.00001290000
97746006,40.3747700000,116.6209700000,224,怀柔地区,北京市,怀柔区,86262.63522810000
99751161,39.7582900000,116.3177100000,272,清源街道,北京市,大兴区,19309.70007370000
41739424,40.1431730000,117.1112800000,174,滨河街道,北京市,平谷区,9265.82514848000
100462967,39.9048400000,116.6424900000,74,北苑街道,北京市,通州区,14880.69360700000
77322678,39.9659800000,116.3423500000,128,北太平庄街道,北京市,海淀区,25945.14294350000
81179911,39.9659800000,116.3423500000,128,北太平庄街道,北京市,海淀区,25945.14294350000
40994762,39.9042970000,116.2366800000,72,八宝山街道,北京市,石景山区,12456.79670430000
40463929,39.9248350000,116.5999000000,114,平房地区（乡）,北京市,朝阳区,43765.91070340000
42316606,39.7351150000,116.1401800000,20,拱辰街道,北京市,房山区,26805.86396250000
6755785,39.8890150000,116.6585700000,70,玉桥街道,北京市,通州区,19148.15825770000
83263167,40.1261000000,116.6520500000,172,光明街道,北京市,顺义区,13200.52460580000
71670080,40.1266700000,116.6518400000,172,光明街道,北京市,顺义区,13200.52460580000
90145209,40.1282960000,116.6518300000,172,光明街道,北京市,顺义区,13200.52460580000
88411406,40.2261900000,116.2506400000,196,城北街道,北京市,昌平区,24368.26308070000
116503586,39.9184460000,116.6999200000,96,潞城镇,北京市,通州区,64287.44657740000
41267696,39.7568800000,116.1603700000,30,长阳镇,北京市,房山区,77204.62914710000
60760634,39.9103400000,116.1123800000,98,永定镇,北京市,门头沟区,41104.95647790000
52612116,39.9279400000,116.3048100000,99,甘家口街道,北京市,海淀区,15302.68053640000
71805264,39.8049740000,116.4179840000,27,东高地街道,北京市,丰台区,12705.08840220000
51622635,40.0780600000,116.3681100000,282,回龙观镇,北京市,昌平区,21314.01675230000
41907529,39.9679680000,116.3068160000,139,万柳地区（海淀乡）,北京市,海淀区,23104.34331700000
91156855,39.8069650000,116.4483100000,33,旧宫地区（旧宫镇）,北京市,大兴区,43299.87483490000
41270522,39.9540670000,116.3174500000,120,北下关街道,北京市,海淀区,14775.91686260000
6282275,40.2154240000,116.2447500000,196,城北街道,北京市,昌平区,24368.26308070000
88730286,39.9800340000,116.3795500000,137,亚运村街道,北京市,朝阳区,13858.54409680000
3292139,39.9330020000,116.5131760000,114,平房地区（乡）,北京市,朝阳区,43765.91070340000
5736102,40.0033650000,116.4069800000,145,大屯街道,北京市,朝阳区,18521.15455660000
84059118,39.7069900000,116.0637500000,16,阎村镇,北京市,房山区,52241.83723700000
98759093,39.7877770000,116.3242200000,26,瀛海镇,北京市,大兴区,106440.62364400001
96700527,39.7673800000,116.1657700000,30,长阳镇,北京市,房山区,77204.62914710000
40125752,39.7224200000,116.3329100000,274,兴丰街道,北京市,大兴区,29361.61877320000
109871936,40.0822030000,116.3583900000,282,回龙观镇,北京市,昌平区,21314.01675230000
6887549,39.9254720000,116.1958200000,91,八角街道,北京市,石景山区,15308.14285520000
156659032,39.9179570000,116.1917000000,91,八角街道,北京市,石景山区,15308.14285520000
5675915,39.9469200000,116.3690000000,103,什刹海街道,北京市,西城区,13532.27771510000
51145210,39.9659100000,116.3697700000,123,德胜街道,北京市,西城区,13680.05669860000
107827721,40.1304630000,116.6508260000,173,胜利街道,北京市,顺义区,10232.32455280000
70898005,40.0482030000,116.5952200000,161,机场街道,北京市,朝阳区,29685.51280220000
87856200,40.1468770000,116.2926250000,182,沙河镇,北京市,昌平区,58871.52201200000
50654495,39.8016660000,116.5328800000,31,亦庄地区（亦庄镇）,北京市,大兴区,46149.66923720000
41503152,39.9316060000,116.4663700000,95,团结湖街道,北京市,朝阳区,7066.65599443000
1522875,39.8876400000,116.6496200000,57,梨园镇,北京市,通州区,29987.04559970000
