districtID	economy	totalSales	totalPopularity	averageRating	categoryEntropy	averageCategoryDivergence	degreeCus	degreeDist	numberofCustomers	numberofShops	incomeEntropy	avgCusEntropy	fracofDessert	dessertCS	pairwise	cusEigen	dEigen
70.0	473.0	1515819.07721	19433.4838833	4.52207133182	2.13466401182	0.155885278914	0.498940994816	1.25554374491	52128.0	127.0	4.40207064628	0.447956892271	0.133858267717	0.036823525449	0.276087216645	0.0882188696063	5.65889095179e-05
71.0	1895.65088	96730.4159166	1393.36094488	4.74235845174	1.7912740753	0.142732878118	0.362668661717	4.43443942272	9904.0	19.0	3.83733649732	0.462594999903	0.105263157895	0.0204629444872	0.224907661072	0.0573331973852	0.00888109538421
72.0	186.73045	748593.673583	9155.11696453	4.26429500748	2.23639510553	0.196999799745	0.641545941842	5.43153229196	27928.0	47.0	4.64692425158	0.499732455505	0.255319148936	0.0615051097735	0.28970113761	0.114135785871	0.016478099158
74.0	98.3	3300007.81577	44811.5232968	4.63250845814	1.92167669299	0.218508577558	0.897100471478	3.2620311617	79987.0	105.0	4.83308261559	0.555833739335	0.171428571429	0.0432771336851	0.331739352463	0.169262080869	0.000332380475646
75.0	469053.0	163868.361667	1243.49918628	4.45946852075	2.32152693552	0.152920672308	0.245957383693	13.2759614087	2886.0	30.0	4.84760228979	0.615802361784	0.133333333333	0.0276035163613	0.226370083797	0.0355872034097	0.145180348478
76.0	13190.2	657369.291286	8277.0315016	4.56159069974	2.44434157337	0.15707753206	0.75072121535	13.3451514786	25187.0	71.0	5.10399039887	0.452068172558	0.112676056338	0.0386856904267	0.267640430629	0.135524744113	0.158704999274
78.0	211812.0	256349.428333	3384.40297679	4.56554460695	2.44412693997	0.183555252971	0.366568823222	12.0335172575	7010.0	28.0	5.04969091067	0.561952272143	0.0	0.0452205583678	0.250343621001	0.0579532857595	0.128433376636
79.0	77056.8	622305.0955	7412.30571198	4.68480661998	2.2834826842	0.200210375079	0.671740340891	7.80245903573	20656.0	45.0	5.2192189479	0.578485261849	0.222222222222	0.0503584054036	0.282074315858	0.116052465043	0.0619519568182
81.0	5025.2	1095469.53083	14204.6249099	4.46482233459	2.11660093449	0.155913156991	0.674258677757	7.17020756721	34043.0	38.0	4.4866613397	0.508973299454	0.157894736842	0.0320807426914	0.289096267804	0.121964442651	0.0384090011681
82.0		34426.509	287.29976696	4.5569370195	1.52295506753	0.187924895176	0.161219560237	6.63664400726	2190.0	9.0	4.37572731029	0.635556726255	0.0	0.0458936015381	0.176120376987	0.0229768831709	0.0342939477368
