district_id,economy,totalSales,totalPopularity,averageRating,categoryEntropy,averageCategoryDivergence,degreeCus,degreeDist,numberofCustomers,numberofShops,incomeEntropy,avgCusEntropy,fracofDessert,dessertCS,pairwise,cusEigen,dEigen,logEcon,avgExpenditure,averageTotalExpenditure,popres,popfloat,pop,Dens_Pob,HPI,econdse,area,logEcondse,popdse,logpopdse
6.0,-0.1498552932104079,-0.5180075686147821,-0.27673076506802075,-0.0522404739905087,0.3300766865648971,-0.6169376813416959,-0.7440726671055596,-0.7641982160443596,-0.5870255592758482,-0.5267319290218873,0.05841143149196634,0.48592042347390085,-0.2698944283334223,-0.27314750178677805,-0.7770576175963936,-0.8105575703889761,-0.7021667360272438,-0.4576405731851559,-1.3987626970251883,-1.2750190018128527,-0.09946100628839236,0.009292618742635308,-0.06261790719669132,-0.822942305046912,-0.37495797775031636,-0.1616822679461058,0.4996739799537572,-0.8267986432653861,-0.8219175478485446,-0.6758225760409121
7.0,-0.1548148188186298,-0.5576926797055279,,-1.1587613937851586,-0.6062197665949355,-0.004451841287851751,-0.40282997865007697,-1.0002689760376278,-0.5647600590774045,-0.600238548967479,-0.4165751591880519,-0.020604931163994297,2.088875848573239,0.8042513260354516,-0.3031686354513251,-0.4309602742641838,-0.7020916269325954,-1.0754430440141023,-0.20833912180714842,1.4082987549396695,-0.5003687706811367,-0.37315324540295475,-0.4688501643094156,-0.8694174538975267,-0.24341088308040493,-0.16200314115809422,0.7690189803231842,-1.2971434470410752,-0.8687708921464543,-1.0403070761726474
10.0,-0.15459609372538727,-0.5785242135275847,-0.31667566575852557,-1.4976436911531632,-0.8430934572259865,0.0358304308322403,-1.031963302868052,-0.7037054028416738,-0.6648432593682048,-0.7227495822101319,-1.1481980262896787,-1.0925588396147652,-0.8142260306969,-0.13733880059789846,-1.0171429833938912,-0.9784742259680039,-0.7021269019471228,-1.0275830430640502,1.1861701913975287,-0.6429555911973515,-0.9539435874632307,-0.6867854358173965,-0.8848328720378444,-0.8744263415644359,-1.0476400012903109,-0.1618400771021072,-0.03364305471851364,-0.9864288774882604,-0.8738672068214485,-1.099305012534923
14.0,-0.15128622966378968,-0.5829775536962912,-0.3191259517351677,-2.162486172150041,-1.3117506978691487,0.5126347324148062,-1.1360129817041436,-0.900102298371832,-0.6753290159746863,-0.771753995507193,-1.3415383718836755,0.05253500480805391,-0.8142260306969,-0.06341311869824616,-1.716003706539308,-1.0017550300808122,-0.6872225220414845,-0.5772260295032179,1.5697354090857896,0.6495403826709912,-0.03375555757284926,0.31830621879076626,0.09420488341769279,-0.816849098759063,-1.0476400012903109,-0.16179189092820612,0.5902420456992042,-0.9297516067432646,-0.8159204931856955,-0.6425977073656469
15.0,-0.14313015540372234,-0.279838542057493,-0.19236472172111213,0.40742666615858136,0.6360428415816572,-0.5332733299185289,-0.22891631776252513,-0.8816061664167552,-0.4051088372136131,0.4778585435678663,1.4306269230673836,1.8044301923668795,-0.07475668408838324,-0.25813595067538286,0.07997078477213966,-0.2485284614968303,-0.7018287391910327,-0.0980293117131691,-0.34012302722797305,0.4287821257348352,-0.36824268695367707,-0.46562473453563735,-0.41502183394406544,-0.8088670883006068,0.011136187224146466,-0.16071754346071296,0.011770403576786739,-0.4102141030374419,-0.8078357337842834,-0.6007303999128162
16.0,-0.15229816262529722,-0.5667177900108519,-0.3189516984442507,1.2063364603649527,-0.4476141438268184,0.13043515735887765,-0.4844593670109816,-0.7441675931962376,-0.5849284079545519,-0.6982473755616012,-0.3052520888417621,0.2317639496551743,1.798565660648838,0.5445283674067072,0.05845539621074225,-0.7186518483078529,-0.7021597281125546,-0.6806305695879468,-0.3598080254234027,-0.22152566712658983,-0.40755959514405504,-0.3179627518889821,-0.38702428535964534,-0.8227150960625866,-0.3893470017416297,-0.16170631639370478,0.14623222121990315,-0.8469877705125145,-0.821862707716931,-0.6755095928964425
18.0,-0.1401523318451194,-0.560787339359866,-0.3089369333025721,-0.3521942670719602,0.11450510589338045,-0.516440942427044,-0.9639696158572084,-0.6379846086464649,-0.657034717214442,-0.6492429622645401,0.1373202822670463,0.4365612279528329,-0.8142260306969,-0.09447838100946615,-0.6697716881469267,-0.9362468357552008,-0.7020851508799881,0.008351084172701478,1.2266020973296818,0.714487146377863,-0.1144432422919086,-0.4436615098440444,-0.23850337654290232,-0.3105784487403377,-0.09657787444667583,-0.15454995188660298,-0.5495328846317246,0.19380251989497904,-0.3069630476390734,0.3473142649124262
19.0,-0.15620095615652815,-0.5857013525314121,,-1.170525271387247,-2.249065179155474,2.062473698283677,-0.9267426504266137,-0.9976732026084354,-0.6619875639519716,-0.771753995507193,0.1892139258820792,1.0645587345846403,-0.8142260306969,-0.12843796195943788,-0.9881505392478722,-0.8712991242131134,-0.7022422825686004,-1.5443784635002946,-0.9563046276773449,0.7202985729893656,-0.5163596027436412,-0.5706561312831795,-0.5518202908969839,-0.8904465086528548,-1.0476400012903109,-0.16208786702967934,1.5370840482668104,-1.7492892229618364,-0.8900000840615141,-1.3424471871189747
20.0,-0.13300028482029783,2.862220977447362,5.8486315918823,-0.01821450866146236,0.630932700620067,-0.5267030253976339,0.3918719979440655,-0.6011007074099576,1.9071566653586414,2.095004182370884,-0.16911871945029813,-1.2055704505099776,0.33847618607135727,-0.16777527988420718,0.9011958962246142,0.3729955165334803,-0.7020756849734595,0.20261435897219712,-2.131702059153751,-1.934756177485078,1.124534494679411,0.2445416820050834,0.8360547109743497,-0.19702229891476672,-0.10184770904187718,-0.15618555431791845,-0.4180289343749253,0.10656995543079716,-0.1930032186638047,0.4423412552791885
21.0,-0.14393390424033642,1.0835776382835345,0.4872529733414606,0.5159130724852632,0.2403849743415953,-0.5308714277288782,0.15993192748146662,-0.8779222874263547,-0.23867533873626787,0.06132103054284651,1.0571060355736441,0.764258969528352,-0.2698944283334223,-0.2396298331646905,0.3234665617493562,-0.15810128255647282,-0.7022212343895019,-0.13061101468008054,-0.6432528607947472,-0.4014401945691563,0.4629504943136147,-0.13009577396724742,0.2596460498571942,-0.8006067641014725,-0.38250639768106925,-0.16136782077555334,0.5596318817182001,-0.6332184255716086,-0.7996195370312451,-0.5611806149912251
